Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E3,04/10/97,Shrewsbury,Rotherham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Chester,Brighton & Hove Albion,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Doncaster,Hartlepool,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Exeter,Swansea City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Hull City,Scarborough,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Leyton Orient,Rotherham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Lincoln,Torquay,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Mansfield,Cambridge,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Notts County,Macclesfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Peterboro,Colchester,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Rochdale,Darlington,5,0,H,,,,,,,,,,,,,,,,,,,,,
E3,11/10/97,Shrewsbury,Barnet,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Barnet,Hull City,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Brighton & Hove Albion,Exeter,1,3,A,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Cambridge,Rochdale,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Colchester,Shrewsbury,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Darlington,Doncaster,5,1,H,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Hartlepool,Leyton Orient,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Macclesfield,Mansfield,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Rotherham,Cardiff City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Scarborough,Peterboro,1,3,A,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Scunthorpe,Lincoln,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Swansea City,Notts County,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,18/10/97,Torquay,Chester,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Barnet,Rochdale,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Cambridge,Hull City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Colchester,Doncaster,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Darlington,Cardiff City,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Hartlepool,Peterboro,2,1,H,,,,,,,,,,,,,,,,,,,,,
