Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
E1,27/09/97,Wolverhampton Wanderers,Huddersfield Town,1,1,D,1,1,D
E1,28/09/97,Sunderland,Middlesbrough,1,2,A,0,0,D
E1,03/10/97,Huddersfield Town,Nott'm Forest,0,2,A,0,0,D
E1,04/10/97,Birmingham City,Crewe,0,1,A,0,0,D
E1,04/10/97,Bradford,Wolverhampton Wanderers,2,0,H,2,0,H
E1,04/10/97,Ipswich,Manchester City,1,0,H,0,0,D
E1,04/10/97,Queens Park Rangers,Charlton Athletic,2,4,A,1,2,A
E1,04/10/97,Reading,Sunderland,4,0,H,2,0,H
E1,04/10/97,Stockport,Portsmouth,3,1,H,2,0,H
E1,04/10/97,Stoke City,Bury,3,2,H,0,0,D
E1,04/10/97,Swindon,Port Vale,4,2,H,0,1,A
E1,04/10/97,Tranmere,Norwich City,2,0,H,2,0,H
E1,04/10/97,West Bromwich Albion,Oxford,1,2,A,1,1,D
E1,05/10/97,Middlesbrough,Sheffield United,1,2,A,1,1,D
E1,11/10/97,Reading,Crewe,3,3,D,2,3,A
E1,11/10/97,Stockport,Oxford,3,2,H,0,0,D
E1,11/10/97,Swindon,Bury,3,1,H,2,1,H
E1,12/10/97,Birmingham City,Wolverhampton Wanderers,1,0,H,1,0,H
E1,12/10/97,Stoke City,Port Vale,2,1,H,2,1,H
E1,14/10/97,Huddersfield Town,Charlton Athletic,0,3,A,0,1,A
E1,18/10/97,Bury,Birmingham City,2,1,H,2,0,H
E1,18/10/97,Crewe,Middlesbrough,1,1,D,0,0,D
E1,18/10/97,Manchester City,Reading,0,0,D,0,0,D
E1,18/10/97,Norwich City,Stockport,1,1,D,0,1,A
E1,18/10/97,Nott'm Forest,Tranmere,2,2,D,2,1,H
E1,18/10/97,Oxford,Ipswich,1,0,H,0,0,D
E1,18/10/97,Port Vale,Bradford,0,0,D,0,0,D
E1,18/10/97,Portsmouth,West Bromwich Albion,2,3,A,0,1,A
E1,18/10/97,Sheffield United,Queens Park Rangers,2,2,D,1,0,H
E1,18/10/97,Sunderland,Huddersfield Town,3,1,H,1,0,H
E1,18/10/97,Wolverhampton Wanderers,Swindon,3,1,H,1,1,D
E1,19/10/97,Charlton Athletic,Stoke City,1,1,D,0,0,D
E1,21/10/97,Bury,Queens Park Rangers,1,1,D,0,0,D
E1,21/10/97,Crewe,Ipswich,0,0,D,0,0,D
E1,21/10/97,Norwich City,Reading,0,0,D,0,0,D
E1,21/10/97,Nott'm Forest,West Bromwich Albion,1,0,H,0,0,D
E1,21/10/97,Oxford,Middlesbrough,1,4,A,0,1,A
E1,21/10/97,Port Vale,Huddersfield Town,4,1,H,1,0,H
E1,21/10/97,Portsmouth,Bradford,1,1,D,1,1,D
E1,21/10/97,Sheffield United,Stockport,5,1,H,2,1,H
E1,21/10/97,Sunderland,Swindon,0,0,D,0,0,D
E1,22/10/97,Charlton Athletic,Birmingham City,1,1,D,0,0,D
E1,22/10/97,Manchester City,Stoke City,0,1,A,0,0,D
E1,22/10/97,Wolverhampton Wanderers,Tranmere,2,1,H,2,0,H
E1,24/10/97,Reading,Nott'm Forest,3,3,D,0,1,A
E1,25/10/97,Birmingham City,Oxford,0,0,D,0,0,D
E1,25/10/97,Bradford,Crewe,1,0,H,0,0,D
E1,25/10/97,Huddersfield Town,Portsmouth,1,1,D,0,1,A
E1,25/10/97,Ipswich,Bury,2,0,H,0,0,D
E1,25/10/97,Middlesbrough,Port Vale,2,1,H,1,0,H
E1,25/10/97,Stockport,Wolverhampton Wanderers,1,0,H,1,0,H
E1,25/10/97,Stoke City,Sunderland,1,2,A,0,1,A
E1,25/10/97,Swindon,Norwich City,1,0,H,0,0,D
E1,25/10/97,Tranmere,Charlton Athletic,2,2,D,1,0,H
E1,25/10/97,West Bromwich Albion,Sheffield United,2,0,H,1,0,H
E1,26/10/97,Queens Park Rangers,Manchester City,2,0,H,2,0,H
E1,28/10/97,Birmingham City,Ipswich,1,1,D,0,1,A
E1,28/10/97,Middlesbrough,Huddersfield Town,3,0,H,2,0,H
E1,29/10/97,Manchester City,Crewe,1,0,H,1,0,H
E1,31/10/97,Portsmouth,Swindon,0,1,A,0,1,A
E1,01/11/97,Bradford,West Bromwich Albion,0,0,D,0,0,D
E1,01/11/97,Charlton Athletic,Ipswich,3,0,H,2,0,H
E1,01/11/97,Huddersfield Town,Stoke City,3,1,H,0,0,D
E1,01/11/97,Norwich City,Bury,2,2,D,2,1,H
E1,01/11/97,Nott'm Forest,Crewe,3,1,H,1,1,D
E1,01/11/97,Oxford,Manchester City,0,0,D,0,0,D
E1,01/11/97,Port Vale,Reading,0,0,D,0,0,D
E1,01/11/97,Queens Park Rangers,Birmingham City,1,1,D,1,1,D
E1,01/11/97,Sheffield United,Tranmere,2,1,H,0,0,D
E1,01/11/97,Stockport,Sunderland,1,1,D,0,0,D
E1,01/11/97,Wolverhampton Wanderers,Middlesbrough,1,0,H,0,0,D
E1,04/11/97,Birmingham City,Bradford,0,0,D,0,0,D
E1,04/11/97,Bury,Nott'm Forest,2,0,H,1,0,H
E1,04/11/97,Crewe,Wolverhampton Wanderers,0,2,A,0,1,A
E1,04/11/97,Ipswich,Stockport,0,2,A,0,0,D
E1,04/11/97,Manchester City,Port Vale,2,3,A,2,2,D
E1,04/11/97,Reading,Sheffield United,0,1,A,0,0,D
E1,04/11/97,Stoke City,Oxford,0,0,D,0,0,D
E1,04/11/97,Sunderland,Charlton Athletic,0,0,D,0,0,D
E1,04/11/97,Tranmere,Huddersfield Town,1,0,H,1,0,H
E1,04/11/97,West Bromwich Albion,Norwich City,1,0,H,0,0,D
E1,05/11/97,Middlesbrough,Portsmouth,1,1,D,0,0,D
E1,05/11/97,Swindon,Queens Park Rangers,3,1,H,0,1,A
E1,07/11/97,Manchester City,Huddersfield Town,0,1,A,0,0,D
E1,08/11/97,Birmingham City,Norwich City,1,2,A,1,2,A
E1,08/11/97,Bury,Portsmouth,0,2,A,0,1,A
E1,08/11/97,Crewe,Oxford,2,1,H,2,1,H
E1,08/11/97,Middlesbrough,Queens Park Rangers,3,0,H,2,0,H
E1,08/11/97,Reading,Stockport,1,0,H,1,0,H
E1,08/11/97,Stoke City,Wolverhampton Wanderers,3,0,H,2,0,H
E1,08/11/97,Sunderland,Nott'm Forest,1,1,D,1,1,D
E1,08/11/97,Swindon,Bradford,1,0,H,1,0,H
E1,08/11/97,Tranmere,Port Vale,1,2,A,0,1,A
E1,08/11/97,West Bromwich Albion,Charlton Athletic,1,0,H,1,0,H
E1,09/11/97,Ipswich,Sheffield United,2,2,D,0,1,A
E1,15/11/97,Bradford,Tranmere,0,1,A,0,0,D
E1,15/11/97,Charlton Athletic,Crewe,3,2,H,2,1,H
E1,15/11/97,Huddersfield Town,Reading,1,0,H,0,0,D
E1,15/11/97,Norwich City,Middlesbrough,1,3,A,1,1,D
E1,15/11/97,Nott'm Forest,Birmingham City,1,0,H,1,0,H
E1,15/11/97,Oxford,Bury,1,1,D,1,1,D
E1,15/11/97,Port Vale,West Bromwich Albion,1,2,A,0,0,D
E1,15/11/97,Portsmouth,Sunderland,1,4,A,1,3,A
E1,15/11/97,Queens Park Rangers,Stoke City,1,1,D,0,1,A
E1,15/11/97,Sheffield United,Manchester City,1,1,D,1,0,H
E1,15/11/97,Stockport,Swindon,4,2,H,2,1,H
E1,15/11/97,Wolverhampton Wanderers,Ipswich,1,1,D,1,1,D
E1,18/11/97,Bradford,Sheffield United,1,1,D,0,0,D
E1,22/11/97,Bury,Sunderland,1,1,D,1,1,D
E1,22/11/97,Crewe,Stockport,0,1,A,0,1,A
E1,22/11/97,Manchester City,Bradford,1,0,H,0,0,D
E1,22/11/97,Norwich City,Oxford,2,1,H,1,0,H
E1,22/11/97,Nott'm Forest,Charlton Athletic,5,2,H,1,0,H
E1,22/11/97,Port Vale,Sheffield United,0,0,D,0,0,D
E1,22/11/97,Queens Park Rangers,Huddersfield Town,2,1,H,1,0,H
E1,22/11/97,Reading,Ipswich,0,4,A,0,2,A
E1,22/11/97,Swindon,Middlesbrough,1,2,A,1,1,D
E1,22/11/97,Tranmere,Stoke City,3,1,H,1,1,D
E1,23/11/97,West Bromwich Albion,Birmingham City,1,0,H,0,0,D
E1,26/11/97,Middlesbrough,Nott'm Forest,0,0,D,0,0,D
E1,28/11/97,Charlton Athletic,Swindon,3,0,H,2,0,H
E1,29/11/97,Birmingham City,Portsmouth,2,1,H,1,1,D
E1,29/11/97,Bradford,Norwich City,2,1,H,1,0,H
E1,29/11/97,Huddersfield Town,Bury,2,0,H,1,0,H
E1,29/11/97,Ipswich,Nott'm Forest,0,1,A,0,0,D
E1,29/11/97,Middlesbrough,West Bromwich Albion,1,0,H,1,0,H
E1,29/11/97,Oxford,Port Vale,2,0,H,1,0,H
E1,29/11/97,Sheffield United,Crewe,1,0,H,0,0,D
E1,29/11/97,Stockport,Manchester City,3,1,H,3,0,H
E1,29/11/97,Stoke City,Reading,1,2,A,0,1,A
E1,29/11/97,Sunderland,Tranmere,3,0,H,3,0,H
E1,29/11/97,Wolverhampton Wanderers,Queens Park Rangers,3,2,H,1,0,H
E1,02/12/97,Ipswich,Middlesbrough,1,1,D,0,1,A
E1,02/12/97,Sheffield United,Stoke City,3,2,H,0,1,A
E1,02/12/97,West Bromwich Albion,Manchester City,0,1,A,0,0,D
E1,03/12/97,Queens Park Rangers,Norwich City,1,1,D,0,0,D
E1,06/12/97,Bury,Middlesbrough,0,1,A,0,0,D
E1,06/12/97,Crewe,Huddersfield Town,2,5,A,1,2,A
E1,06/12/97,Manchester City,Wolverhampton Wanderers,0,1,A,0,1,A
E1,06/12/97,Norwich City,Sheffield United,2,1,H,0,0,D
E1,06/12/97,Nott'm Forest,Bradford,2,2,D,1,0,H
E1,06/12/97,Port Vale,Birmingham City,0,1,A,0,1,A
E1,06/12/97,Portsmouth,Stoke City,2,0,H,2,0,H
E1,06/12/97,Queens Park Rangers,Sunderland,0,1,A,0,0,D
E1,06/12/97,Reading,Charlton Athletic,2,0,H,2,0,H
E1,06/12/97,Swindon,Oxford,4,1,H,2,1,H
E1,06/12/97,Tranmere,Ipswich,1,1,D,0,1,A
E1,06/12/97,West Bromwich Albion,Stockport,3,2,H,1,0,H
E1,09/12/97,Charlton Athletic,Sheffield United,2,1,H,1,0,H
E1,09/12/97,Portsmouth,Wolverhampton Wanderers,3,2,H,1,0,H
E1,12/12/97,Oxford,Queens Park Rangers,3,1,H,2,1,H
E1,13/12/97,Birmingham City,Manchester City,2,1,H,0,0,D
E1,13/12/97,Bradford,Bury,1,0,H,1,0,H
E1,13/12/97,Charlton Athletic,Port Vale,1,0,H,0,0,D
E1,13/12/97,Huddersfield Town,Norwich City,1,3,A,0,2,A
E1,13/12/97,Ipswich,Portsmouth,2,0,H,1,0,H
E1,13/12/97,Middlesbrough,Reading,4,0,H,0,0,D
E1,13/12/97,Sheffield United,Swindon,2,1,H,1,1,D
E1,13/12/97,Stockport,Tranmere,3,1,H,1,1,D
E1,13/12/97,Stoke City,Crewe,0,2,A,0,1,A
E1,13/12/97,Sunderland,West Bromwich Albion,2,0,H,1,0,H
E1,14/12/97,Wolverhampton Wanderers,Nott'm Forest,2,1,H,1,0,H
E1,20/12/97,Bury,Sheffield United,1,1,D,1,0,H
E1,20/12/97,Crewe,Sunderland,0,3,A,0,2,A
E1,20/12/97,Manchester City,Middlesbrough,2,0,H,2,0,H
E1,20/12/97,Norwich City,Stoke City,0,0,D,0,0,D
E1,20/12/97,Nott'm Forest,Stockport,2,1,H,0,1,A
E1,20/12/97,Port Vale,Ipswich,1,3,A,0,3,A
E1,20/12/97,Portsmouth,Charlton Athletic,0,2,A,0,1,A
E1,20/12/97,Reading,Wolverhampton Wanderers,0,0,D,0,0,D
E1,20/12/97,Swindon,Birmingham City,1,1,D,1,1,D
E1,20/12/97,Tranmere,Oxford,0,2,A,0,0,D
E1,20/12/97,West Bromwich Albion,Huddersfield Town,0,2,A,0,0,D
E1,21/12/97,Queens Park Rangers,Bradford,1,0,H,1,0,H
E1,26/12/97,Charlton Athletic,Norwich City,2,1,H,0,0,D
E1,26/12/97,Crewe,Manchester City,1,0,H,1,0,H
E1,26/12/97,Huddersfield Town,Middlesbrough,0,1,A,0,0,D
E1,26/12/97,Ipswich,Birmingham City,0,1,A,0,0,D
E1,26/12/97,Nott'm Forest,Swindon,3,0,H,3,0,H
E1,26/12/97,Portsmouth,Queens Park Rangers,3,1,H,1,1,D
E1,26/12/97,Reading,West Bromwich Albion,2,1,H,2,0,H
E1,26/12/97,Stockport,Port Vale,3,0,H,0,0,D
E1,26/12/97,Stoke City,Sheffield United,2,2,D,0,0,D
E1,26/12/97,Sunderland,Bradford,2,0,H,1,0,H
E1,26/12/97,Tranmere,Bury,0,0,D,0,0,D
E1,26/12/97,Wolverhampton Wanderers,Oxford,1,0,H,1,0,H
E1,28/12/97,Birmingham City,Tranmere,0,0,D,0,0,D
E1,28/12/97,Bradford,Huddersfield Town,1,1,D,1,1,D
E1,28/12/97,Bury,Crewe,1,1,D,0,0,D
E1,28/12/97,Manchester City,Nott'm Forest,2,3,A,0,1,A
E1,28/12/97,Middlesbrough,Stockport,3,1,H,1,0,H
E1,28/12/97,Oxford,Sunderland,1,1,D,1,1,D
E1,28/12/97,Port Vale,Wolverhampton Wanderers,0,2,A,0,1,A
E1,28/12/97,Queens Park Rangers,Reading,1,1,D,1,0,H
E1,28/12/97,Sheffield United,Charlton Athletic,4,1,H,2,0,H
E1,28/12/97,Swindon,Ipswich,0,2,A,0,0,D
E1,28/12/97,West Bromwich Albion,Stoke City,1,1,D,0,0,D
E1,30/12/97,Norwich City,Portsmouth,2,0,H,1,0,H
E1,09/01/98,Tranmere,West Bromwich Albion,0,0,D,0,0,D
E1,10/01/98,Charlton Athletic,Middlesbrough,3,0,H,2,0,H
E1,10/01/98,Huddersfield Town,Oxford,5,1,H,3,0,H
E1,10/01/98,Ipswich,Queens Park Rangers,0,0,D,0,0,D
E1,10/01/98,Nott'm Forest,Port Vale,2,1,H,1,1,D
E1,10/01/98,Portsmouth,Manchester City,0,3,A,0,1,A
E1,10/01/98,Reading,Bury,1,1,D,1,0,H
E1,10/01/98,Stockport,Bradford,1,2,A,0,2,A
E1,10/01/98,Stoke City,Birmingham City,0,7,A,0,3,A
E1,10/01/98,Sunderland,Sheffield United,4,2,H,1,1,D
E1,10/01/98,Wolverhampton Wanderers,Norwich City,5,0,H,4,0,H
E1,11/01/98,Crewe,Swindon,2,0,H,0,0,D
E1,16/01/98,Stoke City,Bradford,2,1,H,2,1,H
E1,17/01/98,Birmingham City,Huddersfield Town,0,0,D,0,0,D
E1,17/01/98,Manchester City,Sunderland,0,1,A,0,0,D
E1,17/01/98,Middlesbrough,Ipswich,1,1,D,0,0,D
E1,17/01/98,Norwich City,Nott'm Forest,1,0,H,0,0,D
E1,17/01/98,Oxford,Charlton Athletic,1,2,A,1,0,H
E1,17/01/98,Port Vale,Portsmouth,2,1,H,1,1,D
E1,17/01/98,Queens Park Rangers,Tranmere,0,0,D,0,0,D
E1,17/01/98,Sheffield United,Wolverhampton Wanderers,1,0,H,1,0,H
E1,17/01/98,Swindon,Reading,0,2,A,0,2,A
E1,17/01/98,West Bromwich Albion,Crewe,0,1,A,0,1,A
E1,18/01/98,Bury,Stockport,0,1,A,0,1,A
E1,24/01/98,Bradford,Swindon,1,1,D,1,0,H
E1,24/01/98,Oxford,Portsmouth,1,0,H,0,0,D
E1,24/01/98,Port Vale,Crewe,2,3,A,1,3,A
E1,24/01/98,Queens Park Rangers,Nott'm Forest,0,1,A,0,0,D
E1,27/01/98,Birmingham City,Stockport,4,1,H,3,0,H
E1,27/01/98,Bradford,Reading,4,1,H,2,1,H
E1,27/01/98,Bury,Wolverhampton Wanderers,1,3,A,1,1,D
E1,27/01/98,Sheffield United,Huddersfield Town,1,1,D,1,1,D
E1,27/01/98,West Bromwich Albion,Ipswich,2,3,A,0,0,D
E1,28/01/98,Manchester City,Charlton Athletic,2,2,D,1,0,H
E1,28/01/98,Norwich City,Sunderland,2,1,H,1,0,H
E1,28/01/98,Swindon,Stoke City,1,0,H,0,0,D
E1,31/01/98,Charlton Athletic,Bury,0,0,D,0,0,D
E1,31/01/98,Crewe,Norwich City,1,0,H,0,0,D
E1,31/01/98,Huddersfield Town,Swindon,0,0,D,0,0,D
E1,31/01/98,Ipswich,Bradford,2,1,H,0,0,D
E1,31/01/98,Nott'm Forest,Oxford,1,3,A,1,1,D
E1,31/01/98,Portsmouth,Sheffield United,1,1,D,1,1,D
E1,31/01/98,Reading,Birmingham City,2,0,H,0,0,D
E1,31/01/98,Stockport,Queens Park Rangers,2,0,H,1,0,H
E1,31/01/98,Sunderland,Port Vale,4,2,H,3,1,H
E1,31/01/98,Tranmere,Manchester City,0,0,D,0,0,D
E1,31/01/98,Wolverhampton Wanderers,West Bromwich Albion,0,1,A,0,0,D
E1,01/02/98,Stoke City,Middlesbrough,1,2,A,1,1,D
E1,04/02/98,Middlesbrough,Tranmere,3,0,H,2,0,H
E1,07/02/98,Birmingham City,Middlesbrough,1,1,D,1,1,D
E1,07/02/98,Bradford,Charlton Athletic,1,0,H,1,0,H
E1,07/02/98,Bury,Port Vale,2,2,D,1,2,A
E1,07/02/98,Huddersfield Town,Stockport,1,0,H,0,0,D
E1,07/02/98,Norwich City,Manchester City,0,0,D,0,0,D
E1,07/02/98,Portsmouth,Nott'm Forest,0,1,A,0,0,D
E1,07/02/98,Queens Park Rangers,Crewe,3,2,H,1,0,H
E1,07/02/98,Reading,Tranmere,1,3,A,0,1,A
E1,07/02/98,Sheffield United,Oxford,1,0,H,1,0,H
E1,07/02/98,Stoke City,Ipswich,1,1,D,1,0,H
E1,07/02/98,Swindon,West Bromwich Albion,0,2,A,0,1,A
E1,07/02/98,Wolverhampton Wanderers,Sunderland,0,1,A,0,0,D
E1,10/02/98,Tranmere,Swindon,3,0,H,2,0,H
E1,14/02/98,Crewe,Portsmouth,3,1,H,0,0,D
E1,14/02/98,Ipswich,Huddersfield Town,5,1,H,1,1,D
E1,14/02/98,Manchester City,Bury,0,1,A,0,0,D
E1,14/02/98,Middlesbrough,Bradford,1,0,H,0,0,D
E1,14/02/98,Port Vale,Norwich City,2,2,D,1,0,H
E1,14/02/98,Stockport,Stoke City,1,0,H,0,0,D
E1,14/02/98,West Bromwich Albion,Queens Park Rangers,1,1,D,0,1,A
E1,17/02/98,Bury,Stoke City,0,0,D,0,0,D
E1,17/02/98,Charlton Athletic,Queens Park Rangers,1,1,D,1,1,D
E1,17/02/98,Crewe,Birmingham City,0,2,A,0,2,A
E1,17/02/98,Nott'm Forest,Huddersfield Town,3,0,H,1,0,H
E1,17/02/98,Oxford,West Bromwich Albion,2,1,H,1,0,H
E1,17/02/98,Port Vale,Swindon,0,1,A,0,1,A
E1,17/02/98,Portsmouth,Stockport,1,0,H,1,0,H
E1,17/02/98,Sunderland,Reading,4,1,H,3,0,H
E1,18/02/98,Manchester City,Ipswich,1,2,A,1,0,H
E1,18/02/98,Norwich City,Tranmere,0,2,A,0,0,D
E1,18/02/98,Wolverhampton Wanderers,Bradford,2,1,H,1,0,H
E1,21/02/98,Bradford,Oxford,0,0,D,0,0,D
E1,21/02/98,Huddersfield Town,Wolverhampton Wanderers,1,0,H,0,0,D
E1,21/02/98,Ipswich,Norwich City,5,0,H,3,0,H
E1,21/02/98,Middlesbrough,Sunderland,3,1,H,1,0,H
E1,21/02/98,Queens Park Rangers,Port Vale,0,1,A,0,1,A
E1,21/02/98,Reading,Portsmouth,0,1,A,0,0,D
E1,21/02/98,Stockport,Charlton Athletic,3,0,H,1,0,H
E1,21/02/98,Stoke City,Nott'm Forest,1,1,D,1,0,H
E1,21/02/98,Swindon,Manchester City,1,3,A,0,1,A
E1,21/02/98,Tranmere,Crewe,0,3,A,0,1,A
E1,21/02/98,West Bromwich Albion,Bury,1,1,D,1,0,H
E1,22/02/98,Birmingham City,Sheffield United,2,0,H,1,0,H
E1,24/02/98,Bradford,Port Vale,2,1,H,1,1,D
E1,24/02/98,Huddersfield Town,Sunderland,2,3,A,0,3,A
E1,24/02/98,Ipswich,Oxford,5,2,H,3,1,H
E1,24/02/98,Reading,Manchester City,3,0,H,2,0,H
E1,24/02/98,Stockport,Norwich City,2,2,D,1,0,H
E1,24/02/98,Tranmere,Nott'm Forest,0,0,D,0,0,D
E1,24/02/98,West Bromwich Albion,Portsmouth,0,3,A,0,2,A
E1,25/02/98,Birmingham City,Bury,1,3,A,0,1,A
E1,25/02/98,Middlesbrough,Crewe,1,0,H,0,0,D
E1,25/02/98,Queens Park Rangers,Sheffield United,2,2,D,1,1,D
E1,25/02/98,Stoke City,Charlton Athletic,1,2,A,1,1,D
