Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
E0,14/11/98,Arsenal,Tottenham Hotspur,0,0,D,0,0,D
E0,14/11/98,Charlton Athletic,Middlesbrough,1,1,D,1,0,H
E0,14/11/98,Chelsea,Wimbledon,3,0,H,1,0,H
E0,14/11/98,Liverpool,Leeds United,1,3,A,0,0,D
E0,14/11/98,Manchester United,Blackburn Rovers,3,2,H,2,0,H
E0,14/11/98,Newcastle United,Sheffield Weds,1,1,D,1,0,H
E0,14/11/98,Southampton,Aston Villa,1,4,A,0,1,A
E0,14/11/98,West Ham United,Leicester City,3,2,H,1,1,D
E0,15/11/98,Coventry,Everton,3,0,H,1,0,H
E0,16/11/98,Nott'm Forest,Derby,2,2,D,0,0,D
E0,21/11/98,Aston Villa,Liverpool,2,4,A,0,2,A
E0,21/11/98,Blackburn Rovers,Southampton,0,2,A,0,1,A
E0,21/11/98,Leeds United,Charlton Athletic,4,1,H,1,0,H
E0,21/11/98,Leicester City,Chelsea,2,4,A,1,2,A
E0,21/11/98,Middlesbrough,Coventry,2,0,H,0,0,D
E0,21/11/98,Sheffield Weds,Manchester United,3,1,H,1,1,D
E0,21/11/98,Tottenham Hotspur,Nott'm Forest,2,0,H,0,0,D
E0,21/11/98,Wimbledon,Arsenal,1,0,H,0,0,D
E0,22/11/98,Derby,West Ham United,0,2,A,0,1,A
E0,23/11/98,Everton,Newcastle United,1,0,H,1,0,H
E0,28/11/98,Charlton Athletic,Everton,1,2,A,0,1,A
E0,28/11/98,Chelsea,Sheffield Weds,1,1,D,1,0,H
E0,28/11/98,Coventry,Leicester City,1,1,D,0,0,D
E0,28/11/98,Newcastle United,Wimbledon,3,1,H,1,1,D
E0,28/11/98,Nott'm Forest,Aston Villa,2,2,D,2,0,H
E0,28/11/98,Southampton,Derby,0,1,A,0,1,A
E0,28/11/98,West Ham United,Tottenham Hotspur,2,1,H,1,0,H
E0,29/11/98,Arsenal,Middlesbrough,1,1,D,0,1,A
E0,29/11/98,Liverpool,Blackburn Rovers,2,0,H,2,0,H
E0,29/11/98,Manchester United,Leeds United,3,2,H,1,1,D
E0,05/12/98,Aston Villa,Manchester United,1,1,D,0,0,D
E0,05/12/98,Blackburn Rovers,Charlton Athletic,1,0,H,0,0,D
E0,05/12/98,Derby,Arsenal,0,0,D,0,0,D
E0,05/12/98,Everton,Chelsea,0,0,D,0,0,D
E0,05/12/98,Leeds United,West Ham United,4,0,H,1,0,H
E0,05/12/98,Leicester City,Southampton,2,0,H,0,0,D
E0,05/12/98,Tottenham Hotspur,Liverpool,2,1,H,1,0,H
E0,05/12/98,Wimbledon,Coventry,2,1,H,0,0,D
E0,06/12/98,Middlesbrough,Newcastle United,2,2,D,1,1,D
E0,07/12/98,Sheffield Weds,Nott'm Forest,3,2,H,1,0,H
E0,09/12/98,Chelsea,Aston Villa,2,1,H,1,1,D
E0,12/12/98,Blackburn Rovers,Newcastle United,0,0,D,0,0,D
E0,12/12/98,Derby,Chelsea,2,2,D,1,0,H
E0,12/12/98,Everton,Southampton,1,0,H,1,0,H
E0,12/12/98,Leicester City,Nott'm Forest,3,1,H,1,1,D
E0,12/12/98,Middlesbrough,West Ham United,1,0,H,1,0,H
E0,12/12/98,Sheffield Weds,Charlton Athletic,3,0,H,1,0,H
E0,12/12/98,Tottenham Hotspur,Manchester United,2,2,D,0,2,A
E0,13/12/98,Aston Villa,Arsenal,3,2,H,0,2,A
E0,13/12/98,Wimbledon,Liverpool,1,0,H,0,0,D
E0,14/12/98,Leeds United,Coventry,2,0,H,1,0,H
E0,16/12/98,Manchester United,Chelsea,1,1,D,1,0,H
E0,19/12/98,Chelsea,Tottenham Hotspur,2,0,H,0,0,D
E0,19/12/98,Coventry,Derby,1,1,D,1,0,H
E0,19/12/98,Liverpool,Sheffield Weds,2,0,H,2,0,H
E0,19/12/98,Manchester United,Middlesbrough,2,3,A,0,2,A
E0,19/12/98,Newcastle United,Leicester City,1,0,H,0,0,D
E0,19/12/98,Nott'm Forest,Blackburn Rovers,2,2,D,2,0,H
E0,19/12/98,Southampton,Wimbledon,3,1,H,1,0,H
E0,19/12/98,West Ham United,Everton,2,1,H,1,0,H
E0,20/12/98,Arsenal,Leeds United,3,1,H,1,0,H
E0,21/12/98,Charlton Athletic,Aston Villa,0,1,A,0,1,A
E0,26/12/98,Arsenal,West Ham United,1,0,H,1,0,H
E0,26/12/98,Blackburn Rovers,Aston Villa,2,1,H,1,0,H
E0,26/12/98,Coventry,Tottenham Hotspur,1,1,D,0,1,A
E0,26/12/98,Everton,Derby,0,0,D,0,0,D
E0,26/12/98,Manchester United,Nott'm Forest,3,0,H,1,0,H
E0,26/12/98,Middlesbrough,Liverpool,1,3,A,1,2,A
E0,26/12/98,Newcastle United,Leeds United,0,3,A,0,1,A
E0,26/12/98,Sheffield Weds,Leicester City,0,1,A,0,1,A
E0,26/12/98,Southampton,Chelsea,0,2,A,0,1,A
E0,26/12/98,Wimbledon,Charlton Athletic,2,1,H,1,1,D
E0,28/12/98,Aston Villa,Sheffield Weds,2,1,H,1,1,D
E0,28/12/98,Charlton Athletic,Arsenal,0,1,A,0,0,D
E0,28/12/98,Derby,Middlesbrough,2,1,H,1,0,H
E0,28/12/98,Leicester City,Blackburn Rovers,1,1,D,1,1,D
E0,28/12/98,Liverpool,Newcastle United,4,2,H,0,1,A
E0,28/12/98,Nott'm Forest,Southampton,1,1,D,0,0,D
E0,28/12/98,Tottenham Hotspur,Everton,4,1,H,1,1,D
E0,28/12/98,West Ham United,Coventry,2,0,H,1,0,H
E0,29/12/98,Chelsea,Manchester United,0,0,D,0,0,D
E0,29/12/98,Leeds United,Wimbledon,2,2,D,1,1,D
E0,09/01/99,Arsenal,Liverpool,0,0,D,0,0,D
E0,09/01/99,Blackburn Rovers,Leeds United,1,0,H,1,0,H
E0,09/01/99,Coventry,Nott'm Forest,4,0,H,1,0,H
E0,09/01/99,Everton,Leicester City,0,0,D,0,0,D
E0,09/01/99,Middlesbrough,Aston Villa,0,0,D,0,0,D
E0,09/01/99,Newcastle United,Chelsea,0,1,A,0,1,A
E0,09/01/99,Sheffield Weds,Tottenham Hotspur,0,0,D,0,0,D
E0,09/01/99,Southampton,Charlton Athletic,3,1,H,1,1,D
E0,09/01/99,Wimbledon,Derby,2,1,H,1,0,H
E0,10/01/99,Manchester United,West Ham United,4,1,H,2,0,H
E0,16/01/99,Chelsea,Coventry,2,1,H,1,1,D
E0,16/01/99,Derby,Blackburn Rovers,1,0,H,0,0,D
E0,16/01/99,Leeds United,Middlesbrough,2,0,H,2,0,H
E0,16/01/99,Leicester City,Manchester United,2,6,A,1,1,D
E0,16/01/99,Liverpool,Southampton,7,1,H,3,0,H
E0,16/01/99,Nott'm Forest,Arsenal,0,1,A,0,1,A
E0,16/01/99,Tottenham Hotspur,Wimbledon,0,0,D,0,0,D
E0,16/01/99,West Ham United,Sheffield Weds,0,4,A,0,2,A
E0,17/01/99,Charlton Athletic,Newcastle United,2,2,D,0,1,A
E0,18/01/99,Aston Villa,Everton,3,0,H,1,0,H
E0,30/01/99,Blackburn Rovers,Tottenham Hotspur,1,1,D,1,0,H
E0,30/01/99,Coventry,Liverpool,2,1,H,0,0,D
E0,30/01/99,Everton,Nott'm Forest,0,1,A,0,0,D
E0,30/01/99,Middlesbrough,Leicester City,0,0,D,0,0,D
E0,30/01/99,Newcastle United,Aston Villa,2,1,H,2,0,H
E0,30/01/99,Sheffield Weds,Derby,0,1,A,0,0,D
E0,30/01/99,Southampton,Leeds United,3,0,H,1,0,H
E0,30/01/99,Wimbledon,West Ham United,0,0,D,0,0,D
E0,31/01/99,Arsenal,Chelsea,1,0,H,1,0,H
E0,31/01/99,Charlton Athletic,Manchester United,0,1,A,0,0,D
E0,02/02/99,Manchester United,Derby,1,0,H,0,0,D
E0,06/02/99,Aston Villa,Blackburn Rovers,1,3,A,0,1,A
E0,06/02/99,Chelsea,Southampton,1,0,H,1,0,H
E0,06/02/99,Leeds United,Newcastle United,0,1,A,0,0,D
E0,06/02/99,Leicester City,Sheffield Weds,0,2,A,0,0,D
E0,06/02/99,Liverpool,Middlesbrough,3,1,H,3,0,H
E0,06/02/99,Nott'm Forest,Manchester United,1,8,A,1,2,A
E0,06/02/99,Tottenham Hotspur,Coventry,0,0,D,0,0,D
E0,06/02/99,West Ham United,Arsenal,0,4,A,0,2,A
E0,07/02/99,Derby,Everton,2,1,H,0,1,A
E0,08/02/99,Charlton Athletic,Wimbledon,2,0,H,1,0,H
E0,13/02/99,Charlton Athletic,Liverpool,1,0,H,0,0,D
E0,13/02/99,West Ham United,Nott'm Forest,2,1,H,2,0,H
E0,17/02/99,Aston Villa,Leeds United,1,2,A,0,2,A
E0,17/02/99,Chelsea,Blackburn Rovers,1,1,D,1,0,H
E0,17/02/99,Everton,Middlesbrough,5,0,H,2,0,H
E0,17/02/99,Manchester United,Arsenal,1,1,D,0,0,D
E0,17/02/99,Newcastle United,Coventry,4,1,H,1,1,D
E0,20/02/99,Arsenal,Leicester City,5,0,H,4,0,H
E0,20/02/99,Blackburn Rovers,Sheffield Weds,1,4,A,0,3,A
E0,20/02/99,Coventry,Manchester United,0,1,A,0,0,D
E0,20/02/99,Derby,Charlton Athletic,0,2,A,0,0,D
E0,20/02/99,Leeds United,Everton,1,0,H,0,0,D
E0,20/02/99,Liverpool,West Ham United,2,2,D,2,1,H
E0,20/02/99,Middlesbrough,Tottenham Hotspur,0,0,D,0,0,D
E0,20/02/99,Nott'm Forest,Chelsea,1,3,A,1,2,A
E0,20/02/99,Southampton,Newcastle United,2,1,H,2,0,H
E0,21/02/99,Wimbledon,Aston Villa,0,0,D,0,0,D
E0,27/02/99,Aston Villa,Coventry,1,4,A,0,1,A
E0,27/02/99,Charlton Athletic,Nott'm Forest,0,0,D,0,0,D
E0,27/02/99,Chelsea,Liverpool,2,1,H,2,0,H
E0,27/02/99,Everton,Wimbledon,1,1,D,0,1,A
E0,27/02/99,Manchester United,Southampton,2,1,H,0,0,D
E0,27/02/99,Sheffield Weds,Middlesbrough,3,1,H,1,0,H
E0,27/02/99,Tottenham Hotspur,Derby,1,1,D,0,0,D
E0,27/02/99,West Ham United,Blackburn Rovers,2,0,H,2,0,H
E0,28/02/99,Newcastle United,Arsenal,1,1,D,0,1,A
E0,01/03/99,Leicester City,Leeds United,1,2,A,0,1,A
E0,02/03/99,Tottenham Hotspur,Southampton,3,0,H,1,0,H
E0,03/03/99,Sheffield Weds,Wimbledon,1,2,A,0,2,A
E0,06/03/99,Coventry,Charlton Athletic,2,1,H,0,0,D
E0,06/03/99,Southampton,West Ham United,1,0,H,1,0,H
E0,06/03/99,Wimbledon,Leicester City,0,1,A,0,1,A
E0,09/03/99,Arsenal,Sheffield Weds,3,0,H,0,0,D
E0,10/03/99,Blackburn Rovers,Everton,1,2,A,1,1,D
E0,10/03/99,Derby,Aston Villa,2,1,H,2,1,H
E0,10/03/99,Leeds United,Tottenham Hotspur,2,0,H,1,0,H
E0,10/03/99,Nott'm Forest,Newcastle United,1,2,A,1,1,D
E0,13/03/99,Chelsea,West Ham United,0,1,A,0,0,D
E0,13/03/99,Coventry,Blackburn Rovers,1,1,D,1,0,H
E0,13/03/99,Derby,Liverpool,3,2,H,2,1,H
E0,13/03/99,Everton,Arsenal,0,2,A,0,1,A
E0,13/03/99,Leicester City,Charlton Athletic,1,1,D,0,0,D
E0,13/03/99,Newcastle United,Manchester United,1,2,A,1,1,D
E0,13/03/99,Sheffield Weds,Leeds United,0,2,A,0,1,A
E0,13/03/99,Tottenham Hotspur,Aston Villa,1,0,H,0,0,D
E0,13/03/99,Wimbledon,Nott'm Forest,1,3,A,0,1,A
E0,14/03/99,Middlesbrough,Southampton,3,0,H,2,0,H
E0,20/03/99,Arsenal,Coventry,2,0,H,1,0,H
E0,20/03/99,Blackburn Rovers,Wimbledon,3,1,H,3,0,H
E0,20/03/99,Leeds United,Derby,4,1,H,3,1,H
E0,20/03/99,Nott'm Forest,Middlesbrough,1,2,A,1,1,D
E0,20/03/99,Southampton,Sheffield Weds,1,0,H,1,0,H
E0,20/03/99,West Ham United,Newcastle United,2,0,H,1,0,H
E0,21/03/99,Aston Villa,Chelsea,0,3,A,0,0,D
E0,21/03/99,Manchester United,Everton,3,1,H,0,0,D
E0,02/04/99,Aston Villa,West Ham United,0,0,D,0,0,D
E0,03/04/99,Blackburn Rovers,Middlesbrough,0,0,D,0,0,D
E0,03/04/99,Charlton Athletic,Chelsea,0,1,A,0,1,A
E0,03/04/99,Derby,Newcastle United,3,4,A,2,3,A
E0,03/04/99,Leeds United,Nott'm Forest,3,1,H,1,0,H
E0,03/04/99,Liverpool,Everton,3,2,H,2,1,H
E0,03/04/99,Sheffield Weds,Coventry,1,2,A,0,1,A
E0,03/04/99,Southampton,Arsenal,0,0,D,0,0,D
E0,03/04/99,Tottenham Hotspur,Leicester City,0,2,A,0,1,A
E0,03/04/99,Wimbledon,Manchester United,1,1,D,1,1,D
E0,05/04/99,Coventry,Southampton,1,0,H,0,0,D
E0,05/04/99,Everton,Sheffield Weds,1,2,A,1,0,H
E0,05/04/99,Middlesbrough,Wimbledon,3,1,H,3,0,H
E0,05/04/99,Newcastle United,Tottenham Hotspur,1,1,D,0,0,D
E0,05/04/99,Nott'm Forest,Liverpool,2,2,D,0,1,A
E0,05/04/99,West Ham United,Charlton Athletic,0,1,A,0,0,D
E0,06/04/99,Arsenal,Blackburn Rovers,1,0,H,1,0,H
E0,06/04/99,Leicester City,Aston Villa,2,2,D,0,1,A
E0,10/04/99,Aston Villa,Southampton,3,0,H,1,0,H
E0,10/04/99,Derby,Nott'm Forest,1,0,H,0,0,D
E0,10/04/99,Leicester City,West Ham United,0,0,D,0,0,D
E0,10/04/99,Middlesbrough,Charlton Athletic,2,0,H,1,0,H
E0,11/04/99,Everton,Coventry,2,0,H,1,0,H
E0,11/04/99,Wimbledon,Chelsea,1,2,A,0,1,A
E0,12/04/99,Leeds United,Liverpool,0,0,D,0,0,D
E0,14/04/99,Middlesbrough,Chelsea,0,0,D,0,0,D
E0,17/04/99,Charlton Athletic,Leeds United,1,1,D,1,1,D
E0,17/04/99,Coventry,Middlesbrough,1,2,A,0,0,D
E0,17/04/99,Liverpool,Aston Villa,0,1,A,0,1,A
E0,17/04/99,Manchester United,Sheffield Weds,3,0,H,2,0,H
E0,17/04/99,Newcastle United,Everton,1,3,A,0,2,A
E0,17/04/99,Nott'm Forest,Tottenham Hotspur,0,1,A,0,0,D
E0,17/04/99,Southampton,Blackburn Rovers,3,3,D,1,2,A
E0,17/04/99,West Ham United,Derby,5,1,H,2,0,H
E0,18/04/99,Chelsea,Leicester City,2,2,D,1,0,H
E0,19/04/99,Arsenal,Wimbledon,5,1,H,1,0,H
E0,20/04/99,Charlton Athletic,Tottenham Hotspur,1,4,A,1,0,H
E0,21/04/99,Liverpool,Leicester City,0,1,A,0,0,D
E0,21/04/99,Sheffield Weds,Newcastle United,1,1,D,0,1,A
E0,24/04/99,Aston Villa,Nott'm Forest,2,0,H,1,0,H
E0,24/04/99,Blackburn Rovers,Liverpool,1,3,A,0,3,A
E0,24/04/99,Derby,Southampton,0,0,D,0,0,D
E0,24/04/99,Everton,Charlton Athletic,4,1,H,2,0,H
E0,24/04/99,Leicester City,Coventry,1,0,H,1,0,H
E0,24/04/99,Middlesbrough,Arsenal,1,6,A,0,3,A
E0,24/04/99,Tottenham Hotspur,West Ham United,1,2,A,0,1,A
E0,24/04/99,Wimbledon,Newcastle United,1,1,D,1,1,D
E0,25/04/99,Leeds United,Manchester United,1,1,D,1,0,H
E0,25/04/99,Sheffield Weds,Chelsea,0,0,D,0,0,D
E0,01/05/99,Charlton Athletic,Blackburn Rovers,0,0,D,0,0,D
E0,01/05/99,Chelsea,Everton,3,1,H,1,0,H
E0,01/05/99,Coventry,Wimbledon,2,1,H,2,0,H
E0,01/05/99,Liverpool,Tottenham Hotspur,3,2,H,0,2,A
E0,01/05/99,Manchester United,Aston Villa,2,1,H,1,1,D
E0,01/05/99,Newcastle United,Middlesbrough,1,1,D,0,0,D
E0,01/05/99,Nott'm Forest,Sheffield Weds,2,0,H,2,0,H
E0,01/05/99,Southampton,Leicester City,2,1,H,1,1,D
E0,01/05/99,West Ham United,Leeds United,1,5,A,0,2,A
E0,02/05/99,Arsenal,Derby,1,0,H,1,0,H
E0,05/05/99,Chelsea,Leeds United,1,0,H,0,0,D
E0,05/05/99,Leicester City,Derby,1,2,A,1,1,D
E0,05/05/99,Liverpool,Manchester United,2,2,D,0,1,A
E0,05/05/99,Tottenham Hotspur,Arsenal,1,3,A,1,2,A
E0,08/05/99,Aston Villa,Charlton Athletic,3,4,A,1,1,D
E0,08/05/99,Blackburn Rovers,Nott'm Forest,1,2,A,1,1,D
E0,08/05/99,Derby,Coventry,0,0,D,0,0,D
E0,08/05/99,Everton,West Ham United,6,0,H,3,0,H
E0,08/05/99,Leicester City,Newcastle United,2,0,H,2,0,H
E0,08/05/99,Sheffield Weds,Liverpool,1,0,H,0,0,D
E0,08/05/99,Wimbledon,Southampton,0,2,A,0,0,D
E0,09/05/99,Middlesbrough,Manchester United,0,1,A,0,1,A
E0,10/05/99,Tottenham Hotspur,Chelsea,2,2,D,1,1,D
E0,11/05/99,Leeds United,Arsenal,1,0,H,0,0,D
E0,12/05/99,Blackburn Rovers,Manchester United,0,0,D,0,0,D
E0,16/05/99,Arsenal,Aston Villa,1,0,H,0,0,D
E0,16/05/99,Charlton Athletic,Sheffield Weds,0,1,A,0,0,D
E0,16/05/99,Chelsea,Derby,2,1,H,1,0,H
E0,16/05/99,Coventry,Leeds United,2,2,D,0,1,A
E0,16/05/99,Liverpool,Wimbledon,3,0,H,1,0,H
E0,16/05/99,Manchester United,Tottenham Hotspur,2,1,H,1,1,D
E0,16/05/99,Newcastle United,Blackburn Rovers,1,1,D,0,1,A
E0,16/05/99,Nott'm Forest,Leicester City,1,0,H,0,0,D
E0,16/05/99,Southampton,Everton,2,0,H,1,0,H
E0,16/05/99,West Ham United,Middlesbrough,4,0,H,2,0,H
