Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D2,20/11/98,Oberhausen,Gutersloh,3,0,H,1,0,H,,,,,,,,,,,
D2,20/11/98,Uerdingen,Mainz,1,2,A,0,1,A,,,,,,,,,,,
D2,20/11/98,Wattenscheid,FC Cologne,1,1,D,0,0,D,,,,,,,,,,,
D2,22/11/98,SpVgg Greuther Fürth,Unterhaching,0,0,D,0,0,D,,,,,,,,,,,
D2,22/11/98,VfB Stuttgarter K,Ulm,1,2,A,1,0,H,,,,,,,,,,,
D2,22/11/98,TB Berlin,Hannover,3,1,H,3,0,H,,,,,,,,,,,
D2,23/11/98,Arminia Bielefeld,Karlsruhe,0,1,A,0,0,D,,,,,,,,,,,
D2,27/11/98,Energie Cottbus,Dusseldorf,0,1,A,0,1,A,,,,,,,,,,,
D2,29/11/98,Gutersloh,Arminia Bielefeld,0,2,A,0,0,D,,,,,,,,,,,
D2,29/11/98,Hannover,SpVgg Greuther Fürth,1,1,D,1,1,D,,,,,,,,,,,
D2,29/11/98,Oberhausen,F Koln,0,0,D,0,0,D,,,,,,,,,,,
D2,29/11/98,Ulm,TB Berlin,2,0,H,0,0,D,,,,,,,,,,,
D2,29/11/98,Unterhaching,Wattenscheid,1,0,H,0,0,D,,,,,,,,,,,
D2,30/11/98,FC Cologne,Karlsruhe,4,1,H,2,0,H,,,,,,,,,,,
D2,01/12/98,St Pauli,Uerdingen,2,3,A,0,2,A,,,,,,,,,,,
D2,02/12/98,Mainz,VfB Stuttgarter K,2,2,D,1,1,D,,,,,,,,,,,
D2,04/12/98,F Koln,Gutersloh,3,2,H,2,0,H,,,,,,,,,,,
D2,04/12/98,Karlsruhe,Unterhaching,1,0,H,0,0,D,,,,,,,,,,,
D2,04/12/98,Uerdingen,Energie Cottbus,0,0,D,0,0,D,,,,,,,,,,,
D2,06/12/98,Dusseldorf,Oberhausen,2,2,D,1,1,D,,,,,,,,,,,
D2,06/12/98,SpVgg Greuther Fürth,Ulm,2,0,H,0,0,D,,,,,,,,,,,
D2,06/12/98,TB Berlin,Mainz,3,0,H,1,0,H,,,,,,,,,,,
D2,06/12/98,Wattenscheid,Hannover,0,3,A,0,3,A,,,,,,,,,,,
D2,07/12/98,Arminia Bielefeld,FC Cologne,0,0,D,0,0,D,,,,,,,,,,,
D2,11/12/98,Dusseldorf,F Koln,2,2,D,1,1,D,,,,,,,,,,,
D2,11/12/98,VfB Stuttgarter K,Energie Cottbus,1,0,H,0,0,D,,,,,,,,,,,
D2,13/12/98,FC Cologne,Gutersloh,1,1,D,1,0,H,,,,,,,,,,,
D2,13/12/98,SpVgg Greuther Fürth,Mainz,3,1,H,1,1,D,,,,,,,,,,,
D2,13/12/98,Wattenscheid,Ulm,0,3,A,0,2,A,,,,,,,,,,,
D2,15/12/98,Arminia Bielefeld,Unterhaching,2,0,H,0,0,D,,,,,,,,,,,
D2,15/12/98,Karlsruhe,Hannover,1,0,H,0,0,D,,,,,,,,,,,
D2,15/12/98,Uerdingen,Oberhausen,2,2,D,1,1,D,,,,,,,,,,,
D2,18/12/98,Energie Cottbus,TB Berlin,2,2,D,0,1,A,,,,,,,,,,,
D2,18/12/98,Hannover,Arminia Bielefeld,2,1,H,2,1,H,,,,,,,,,,,
D2,18/12/98,Mainz,Wattenscheid,2,0,H,1,0,H,,,,,,,,,,,
D2,20/12/98,F Koln,Uerdingen,1,1,D,0,0,D,,,,,,,,,,,
D2,20/12/98,Gutersloh,Dusseldorf,2,2,D,0,1,A,,,,,,,,,,,
D2,20/12/98,Oberhausen,VfB Stuttgarter K,1,1,D,0,1,A,,,,,,,,,,,
D2,20/12/98,St Pauli,SpVgg Greuther Fürth,0,2,A,0,1,A,,,,,,,,,,,
D2,20/12/98,Unterhaching,FC Cologne,2,0,H,1,0,H,,,,,,,,,,,
D2,21/12/98,Ulm,Karlsruhe,1,5,A,0,1,A,,,,,,,,,,,
D2,21/02/99,Uerdingen,Hannover,0,1,A,0,0,D,,,,,,,,,,,
D2,22/02/99,VfB Stuttgarter K,St Pauli,1,3,A,0,0,D,,,,,,,,,,,
D2,26/02/99,FC Cologne,Hannover,0,2,A,0,1,A,,,,,,,,,,,
D2,26/02/99,Karlsruhe,Mainz,0,1,A,0,0,D,,,,,,,,,,,
D2,26/02/99,Wattenscheid,St Pauli,4,2,H,2,2,D,,,,,,,,,,,
D2,28/02/99,SpVgg Greuther Fürth,Energie Cottbus,0,0,D,0,0,D,,,,,,,,,,,
D2,28/02/99,VfB Stuttgarter K,F Koln,2,2,D,0,0,D,,,,,,,,,,,
D2,28/02/99,TB Berlin,Oberhausen,2,2,D,0,1,A,,,,,,,,,,,
D2,28/02/99,Uerdingen,Dusseldorf,4,1,H,4,1,H,,,,,,,,,,,
D2,28/02/99,Unterhaching,Gutersloh,2,0,H,1,0,H,,,,,,,,,,,
D2,01/03/99,Arminia Bielefeld,Ulm,5,0,H,1,0,H,,,,,,,,,,,
D2,04/03/99,TB Berlin,St Pauli,0,2,A,0,1,A,,,,,,,,,,,
D2,05/03/99,Energie Cottbus,Wattenscheid,2,0,H,1,0,H,,,,,,,,,,,
D2,05/03/99,Hannover,Unterhaching,0,1,A,0,0,D,,,,,,,,,,,
D2,05/03/99,Oberhausen,SpVgg Greuther Fürth,0,2,A,0,0,D,,,,,,,,,,,
D2,07/03/99,Dusseldorf,VfB Stuttgarter K,0,0,D,0,0,D,,,,,,,,,,,
D2,07/03/99,F Koln,TB Berlin,1,3,A,1,1,D,,,,,,,,,,,
D2,07/03/99,Gutersloh,Uerdingen,2,0,H,0,0,D,,,,,,,,,,,
D2,07/03/99,St Pauli,Karlsruhe,1,0,H,0,0,D,,,,,,,,,,,
D2,07/03/99,Ulm,FC Cologne,2,2,D,0,2,A,,,,,,,,,,,
D2,08/03/99,Mainz,Arminia Bielefeld,3,1,H,2,1,H,,,,,,,,,,,
D2,12/03/99,Arminia Bielefeld,St Pauli,0,0,D,0,0,D,,,,,,,,,,,
D2,12/03/99,Karlsruhe,Energie Cottbus,3,2,H,1,1,D,,,,,,,,,,,
D2,12/03/99,VfB Stuttgarter K,Uerdingen,0,1,A,0,0,D,,,,,,,,,,,
D2,14/03/99,FC Cologne,Mainz,2,1,H,1,0,H,,,,,,,,,,,
D2,14/03/99,SpVgg Greuther Fürth,F Koln,4,0,H,1,0,H,,,,,,,,,,,
D2,14/03/99,Hannover,Gutersloh,4,1,H,2,1,H,,,,,,,,,,,
D2,14/03/99,TB Berlin,Dusseldorf,1,1,D,1,0,H,,,,,,,,,,,
D2,14/03/99,Wattenscheid,Oberhausen,2,4,A,1,2,A,,,,,,,,,,,
D2,15/03/99,Unterhaching,Ulm,2,0,H,0,0,D,,,,,,,,,,,
D2,19/03/99,Energie Cottbus,Arminia Bielefeld,0,2,A,0,2,A,,,,,,,,,,,
D2,19/03/99,Uerdingen,TB Berlin,2,3,A,2,1,H,,,,,,,,,,,
D2,19/03/99,Ulm,Hannover,1,1,D,0,0,D,,,,,,,,,,,
D2,21/03/99,Dusseldorf,SpVgg Greuther Fürth,0,0,D,0,0,D,,,,,,,,,,,
D2,21/03/99,F Koln,Wattenscheid,1,2,A,1,1,D,,,,,,,,,,,
D2,21/03/99,Gutersloh,VfB Stuttgarter K,1,0,H,0,0,D,,,,,,,,,,,
D2,21/03/99,Mainz,Unterhaching,1,0,H,0,0,D,,,,,,,,,,,
D2,21/03/99,Oberhausen,Karlsruhe,2,0,H,2,0,H,,,,,,,,,,,
D2,22/03/99,St Pauli,FC Cologne,0,0,D,0,0,D,,,,,,,,,,,
D2,01/04/99,Arminia Bielefeld,Oberhausen,2,0,H,1,0,H,,,,,,,,,,,
D2,01/04/99,TB Berlin,VfB Stuttgarter K,0,2,A,0,1,A,,,,,,,,,,,
D2,01/04/99,Unterhaching,St Pauli,2,1,H,1,0,H,,,,,,,,,,,
D2,04/04/99,FC Cologne,Energie Cottbus,2,2,D,1,1,D,,,,,,,,,,,
D2,04/04/99,SpVgg Greuther Fürth,Uerdingen,0,0,D,0,0,D,,,,,,,,,,,
D2,04/04/99,Hannover,Mainz,3,2,H,2,1,H,,,,,,,,,,,
D2,04/04/99,Ulm,Gutersloh,1,1,D,1,0,H,,,,,,,,,,,
D2,04/04/99,Wattenscheid,Dusseldorf,2,0,H,1,0,H,,,,,,,,,,,
D2,05/04/99,Karlsruhe,F Koln,4,2,H,1,0,H,,,,,,,,,,,
D2,09/04/99,Oberhausen,FC Cologne,0,4,A,0,2,A,,,,,,,,,,,
D2,09/04/99,VfB Stuttgarter K,SpVgg Greuther Fürth,2,2,D,0,1,A,,,,,,,,,,,
D2,09/04/99,Uerdingen,Wattenscheid,0,0,D,0,0,D,,,,,,,,,,,
D2,11/04/99,Energie Cottbus,Unterhaching,4,2,H,1,1,D,,,,,,,,,,,
D2,11/04/99,F Koln,Arminia Bielefeld,1,1,D,1,1,D,,,,,,,,,,,
D2,11/04/99,Gutersloh,TB Berlin,1,0,H,0,0,D,,,,,,,,,,,
D2,11/04/99,Mainz,Ulm,1,1,D,1,0,H,,,,,,,,,,,
D2,12/04/99,Dusseldorf,Karlsruhe,0,1,A,0,0,D,,,,,,,,,,,
D2,12/04/99,St Pauli,Hannover,0,2,A,0,1,A,,,,,,,,,,,
D2,16/04/99,Arminia Bielefeld,Dusseldorf,2,0,H,2,0,H,,,,,,,,,,,
D2,16/04/99,Hannover,Energie Cottbus,2,0,H,1,0,H,,,,,,,,,,,
D2,16/04/99,Ulm,St Pauli,4,1,H,2,1,H,,,,,,,,,,,
D2,18/04/99,SpVgg Greuther Fürth,TB Berlin,1,2,A,0,0,D,,,,,,,,,,,
D2,18/04/99,Karlsruhe,Uerdingen,0,1,A,0,1,A,,,,,,,,,,,
D2,18/04/99,Mainz,Gutersloh,1,0,H,0,0,D,,,,,,,,,,,
D2,18/04/99,Unterhaching,Oberhausen,0,0,D,0,0,D,,,,,,,,,,,
D2,18/04/99,Wattenscheid,VfB Stuttgarter K,2,0,H,0,0,D,,,,,,,,,,,
D2,19/04/99,FC Cologne,F Koln,0,3,A,0,1,A,,,,,,,,,,,
D2,23/04/99,Energie Cottbus,Ulm,3,0,H,1,0,H,,,,,,,,,,,
D2,23/04/99,Dusseldorf,FC Cologne,2,1,H,1,0,H,,,,,,,,,,,
D2,23/04/99,St Pauli,Mainz,2,1,H,0,1,A,,,,,,,,,,,
D2,25/04/99,F Koln,Unterhaching,0,2,A,0,0,D,,,,,,,,,,,
D2,25/04/99,Oberhausen,Hannover,1,1,D,0,1,A,,,,,,,,,,,
D2,25/04/99,VfB Stuttgarter K,Karlsruhe,2,2,D,2,1,H,,,,,,,,,,,
D2,25/04/99,TB Berlin,Wattenscheid,1,0,H,1,0,H,,,,,,,,,,,
D2,25/04/99,Uerdingen,Arminia Bielefeld,0,4,A,0,1,A,,,,,,,,,,,
D2,26/04/99,Gutersloh,SpVgg Greuther Fürth,1,0,H,0,0,D,,,,,,,,,,,
D2,30/04/99,FC Cologne,Uerdingen,4,0,H,0,0,D,,,,,,,,,,,
D2,30/04/99,St Pauli,Gutersloh,1,0,H,1,0,H,,,,,,,,,,,
D2,30/04/99,Ulm,Oberhausen,1,0,H,1,0,H,,,,,,,,,,,
D2,02/05/99,Arminia Bielefeld,VfB Stuttgarter K,1,2,A,1,0,H,,,,,,,,,,,
D2,02/05/99,Hannover,F Koln,3,3,D,2,1,H,,,,,,,,,,,
D2,02/05/99,Mainz,Energie Cottbus,0,0,D,0,0,D,,,,,,,,,,,
D2,02/05/99,Unterhaching,Dusseldorf,1,0,H,0,0,D,,,,,,,,,,,
D2,02/05/99,Wattenscheid,SpVgg Greuther Fürth,1,1,D,0,0,D,,,,,,,,,,,
D2,03/05/99,Karlsruhe,TB Berlin,0,0,D,0,0,D,,,,,,,,,,,
D2,07/05/99,Dusseldorf,Hannover,1,1,D,0,0,D,,,,,,,,,,,
D2,07/05/99,F Koln,Ulm,2,2,D,0,1,A,,,,,,,,,,,
D2,07/05/99,VfB Stuttgarter K,FC Cologne,2,0,H,1,0,H,,,,,,,,,,,
D2,09/05/99,Energie Cottbus,St Pauli,0,3,A,0,3,A,,,,,,,,,,,
D2,09/05/99,SpVgg Greuther Fürth,Karlsruhe,1,2,A,0,1,A,,,,,,,,,,,
D2,09/05/99,Gutersloh,Wattenscheid,2,1,H,1,1,D,,,,,,,,,,,
D2,09/05/99,Oberhausen,Mainz,2,1,H,1,1,D,,,,,,,,,,,
D2,09/05/99,Uerdingen,Unterhaching,3,0,H,1,0,H,,,,,,,,,,,
D2,10/05/99,TB Berlin,Arminia Bielefeld,1,1,D,1,1,D,,,,,,,,,,,
D2,12/05/99,Hannover,Uerdingen,3,1,H,2,1,H,,,,,,,,,,,
D2,14/05/99,St Pauli,Oberhausen,1,1,D,1,0,H,,,,,,,,,,,
D2,14/05/99,Ulm,Dusseldorf,4,2,H,1,1,D,,,,,,,,,,,
D2,14/05/99,Unterhaching,VfB Stuttgarter K,2,0,H,1,0,H,,,,,,,,,,,
D2,16/05/99,Energie Cottbus,Gutersloh,5,1,H,1,0,H,,,,,,,,,,,
D2,16/05/99,FC Cologne,TB Berlin,1,0,H,0,0,D,,,,,,,,,,,
D2,16/05/99,Karlsruhe,Wattenscheid,2,1,H,1,0,H,,,,,,,,,,,
D2,16/05/99,Mainz,F Koln,1,1,D,0,0,D,,,,,,,,,,,
D2,17/05/99,Arminia Bielefeld,SpVgg Greuther Fürth,2,1,H,1,0,H,,,,,,,,,,,
D2,21/05/99,Gutersloh,Karlsruhe,2,0,H,0,0,D,,,,,,,,,,,
D2,21/05/99,Oberhausen,Energie Cottbus,3,1,H,0,1,A,,,,,,,,,,,
D2,21/05/99,Wattenscheid,Arminia Bielefeld,0,2,A,0,1,A,,,,,,,,,,,
D2,23/05/99,Dusseldorf,Mainz,0,3,A,0,1,A,,,,,,,,,,,
D2,23/05/99,F Koln,St Pauli,1,1,D,0,0,D,,,,,,,,,,,
D2,23/05/99,SpVgg Greuther Fürth,FC Cologne,0,1,A,0,0,D,,,,,,,,,,,
D2,23/05/99,VfB Stuttgarter K,Hannover,2,2,D,1,1,D,,,,,,,,,,,
D2,23/05/99,Uerdingen,Ulm,2,1,H,1,1,D,,,,,,,,,,,
D2,24/05/99,TB Berlin,Unterhaching,1,1,D,1,0,H,,,,,,,,,,,
D2,27/05/99,Karlsruhe,Arminia Bielefeld,1,1,D,1,1,D,,,,,,,,,,,
D2,28/05/99,FC Cologne,Wattenscheid,2,1,H,1,0,H,,,,,,,,,,,
D2,28/05/99,Mainz,Uerdingen,3,0,H,0,0,D,,,,,,,,,,,
D2,28/05/99,St Pauli,Dusseldorf,5,0,H,2,0,H,,,,,,,,,,,
D2,28/05/99,Ulm,VfB Stuttgarter K,3,2,H,1,1,D,,,,,,,,,,,
D2,30/05/99,Energie Cottbus,F Koln,2,0,H,1,0,H,,,,,,,,,,,
D2,30/05/99,Gutersloh,Oberhausen,0,3,A,0,0,D,,,,,,,,,,,
D2,30/05/99,Hannover,TB Berlin,0,0,D,0,0,D,,,,,,,,,,,
D2,31/05/99,Unterhaching,SpVgg Greuther Fürth,4,1,H,2,0,H,,,,,,,,,,,
D2,13/06/99,Arminia Bielefeld,Gutersloh,3,0,H,2,0,H,,,,,,,,,,,
D2,13/06/99,Dusseldorf,Energie Cottbus,0,3,A,0,1,A,,,,,,,,,,,
D2,13/06/99,F Koln,Oberhausen,0,0,D,0,0,D,,,,,,,,,,,
D2,13/06/99,SpVgg Greuther Fürth,Hannover,0,1,A,0,0,D,,,,,,,,,,,
D2,13/06/99,Karlsruhe,FC Cologne,3,1,H,2,0,H,,,,,,,,,,,
