Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,08/05/99,Hamburg SV,TSV Munich 1860,3,0,H,0,0,D,,,,,,,,,,,
D1,08/05/99,Bayer Leverkusen,VfL Bochum,2,0,H,1,0,H,,,,,,,,,,,
D1,08/05/99,VfL Wolfsburg,Nurnberg,1,1,D,0,1,A,,,,,,,,,,,
D1,09/05/99,Bayern Munich,Hertha Berlin,1,1,D,1,0,H,,,,,,,,,,,
D1,11/05/99,Werder Bremen,Schalke 04,1,0,H,0,0,D,,,,,,,,,,,
D1,14/05/99,Hertha Berlin,Hansa Rostock,2,0,H,0,0,D,,,,,,,,,,,
D1,14/05/99,Borussia Monchengladbach,Hamburg SV,2,2,D,0,0,D,,,,,,,,,,,
D1,15/05/99,VfL Bochum,VfL Wolfsburg,0,2,A,0,1,A,,,,,,,,,,,
D1,15/05/99,Duisburg,Bayer Leverkusen,0,0,D,0,0,D,,,,,,,,,,,
D1,15/05/99,Eintracht Frankfurt,Borussia Dortmund,2,0,H,1,0,H,,,,,,,,,,,
D1,15/05/99,TSV Munich 1860,Werder Bremen,1,3,A,1,2,A,,,,,,,,,,,
D1,15/05/99,Nurnberg,Bayern Munich,2,0,H,0,0,D,,,,,,,,,,,
D1,15/05/99,VfB Stuttgart,SC Freiburg,3,1,H,1,1,D,,,,,,,,,,,
D1,16/05/99,Schalke 04,Kaiserslautern,0,2,A,0,0,D,,,,,,,,,,,
D1,22/05/99,Bayern Munich,VfL Bochum,4,2,H,0,1,A,,,,,,,,,,,
D1,22/05/99,Borussia Dortmund,TSV Munich 1860,3,1,H,0,0,D,,,,,,,,,,,
D1,22/05/99,SC Freiburg,Hertha Berlin,0,2,A,0,1,A,,,,,,,,,,,
D1,22/05/99,Hamburg SV,VfB Stuttgart,3,1,H,3,1,H,,,,,,,,,,,
D1,22/05/99,Hansa Rostock,Nurnberg,1,1,D,1,0,H,,,,,,,,,,,
D1,22/05/99,Kaiserslautern,Duisburg,3,0,H,3,0,H,,,,,,,,,,,
D1,22/05/99,Schalke 04,Eintracht Frankfurt,2,3,A,2,1,H,,,,,,,,,,,
D1,22/05/99,Werder Bremen,Borussia Monchengladbach,4,1,H,2,0,H,,,,,,,,,,,
D1,22/05/99,VfL Wolfsburg,Bayer Leverkusen,1,0,H,0,0,D,,,,,,,,,,,
D1,29/05/99,VfL Bochum,Hansa Rostock,2,3,A,0,1,A,,,,,,,,,,,
D1,29/05/99,Duisburg,VfL Wolfsburg,6,1,H,2,1,H,,,,,,,,,,,
D1,29/05/99,Eintracht Frankfurt,Kaiserslautern,5,1,H,0,0,D,,,,,,,,,,,
D1,29/05/99,Hertha Berlin,Hamburg SV,6,1,H,1,0,H,,,,,,,,,,,
D1,29/05/99,Bayer Leverkusen,Bayern Munich,1,2,A,0,1,A,,,,,,,,,,,
D1,29/05/99,Borussia Monchengladbach,Borussia Dortmund,0,2,A,0,0,D,,,,,,,,,,,
D1,29/05/99,TSV Munich 1860,Schalke 04,4,5,A,4,3,H,,,,,,,,,,,
D1,29/05/99,Nurnberg,SC Freiburg,1,2,A,0,2,A,,,,,,,,,,,
D1,29/05/99,VfB Stuttgart,Werder Bremen,1,0,H,1,0,H,,,,,,,,,,,
