Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D2,28/08/99,Aachen,TB Berlin,2,2,D,0,0,D,,,,,,,,,,,
D2,29/08/99,Energie Cottbus,Mainz,3,0,H,2,0,H,,,,,,,,,,,
D2,29/08/99,Nurnberg,F Koln,2,1,H,1,0,H,,,,,,,,,,,
D2,29/08/99,Oberhausen,SpVgg Greuther Fürth,3,4,A,3,1,H,,,,,,,,,,,
D2,29/08/99,St Pauli,VfL Bochum,0,0,D,0,0,D,,,,,,,,,,,
D2,30/08/99,Karlsruhe,Borussia Monchengladbach,3,0,H,1,0,H,,,,,,,,,,,
D2,10/09/99,Mannheim,Karlsruhe,1,1,D,1,1,D,,,,,,,,,,,
D2,10/09/99,Offenbach,Hannover,0,2,A,0,1,A,,,,,,,,,,,
D2,10/09/99,TB Berlin,St Pauli,2,0,H,0,0,D,,,,,,,,,,,
D2,11/09/99,Borussia Monchengladbach,Aachen,1,2,A,1,2,A,,,,,,,,,,,
D2,12/09/99,F Koln,Chemnitz,1,0,H,1,0,H,,,,,,,,,,,
D2,12/09/99,SpVgg Greuther Fürth,Energie Cottbus,1,0,H,0,0,D,,,,,,,,,,,
D2,12/09/99,Mainz,Nurnberg,1,1,D,1,0,H,,,,,,,,,,,
D2,12/09/99,VfB Stuttgarter K,Oberhausen,2,2,D,0,2,A,,,,,,,,,,,
D2,13/09/99,VfL Bochum,FC Cologne,2,3,A,1,1,D,,,,,,,,,,,
D2,17/09/99,Karlsruhe,Offenbach,1,1,D,0,1,A,,,,,,,,,,,
D2,17/09/99,Oberhausen,VfL Bochum,3,0,H,1,0,H,,,,,,,,,,,
D2,17/09/99,St Pauli,Borussia Monchengladbach,0,2,A,0,2,A,,,,,,,,,,,
D2,18/09/99,Chemnitz,Mainz,1,1,D,1,0,H,,,,,,,,,,,
D2,19/09/99,Aachen,Mannheim,2,1,H,0,1,A,,,,,,,,,,,
D2,19/09/99,Energie Cottbus,Nurnberg,2,0,H,1,0,H,,,,,,,,,,,
D2,19/09/99,SpVgg Greuther Fürth,VfB Stuttgarter K,0,0,D,0,0,D,,,,,,,,,,,
D2,19/09/99,Hannover,F Koln,3,1,H,2,0,H,,,,,,,,,,,
D2,20/09/99,FC Cologne,TB Berlin,1,1,D,0,1,A,,,,,,,,,,,
D2,24/09/99,VfL Bochum,SpVgg Greuther Fürth,1,2,A,0,1,A,,,,,,,,,,,
D2,24/09/99,Mainz,Hannover,1,0,H,0,0,D,,,,,,,,,,,
D2,24/09/99,Nurnberg,Chemnitz,1,0,H,1,0,H,,,,,,,,,,,
D2,25/09/99,F Koln,Karlsruhe,2,3,A,1,1,D,,,,,,,,,,,
D2,26/09/99,Mannheim,St Pauli,1,3,A,1,1,D,,,,,,,,,,,
D2,26/09/99,Offenbach,Aachen,1,2,A,0,0,D,,,,,,,,,,,
D2,26/09/99,VfB Stuttgarter K,Energie Cottbus,1,0,H,0,0,D,,,,,,,,,,,
D2,26/09/99,TB Berlin,Oberhausen,1,0,H,1,0,H,,,,,,,,,,,
D2,27/09/99,Borussia Monchengladbach,FC Cologne,3,1,H,0,1,A,,,,,,,,,,,
D2,01/10/99,Aachen,F Koln,1,1,D,0,0,D,,,,,,,,,,,
D2,01/10/99,FC Cologne,Mannheim,3,0,H,2,0,H,,,,,,,,,,,
D2,01/10/99,St Pauli,Offenbach,1,1,D,0,1,A,,,,,,,,,,,
D2,02/10/99,Karlsruhe,Mainz,1,2,A,0,0,D,,,,,,,,,,,
D2,03/10/99,Energie Cottbus,Chemnitz,2,4,A,1,1,D,,,,,,,,,,,
D2,03/10/99,SpVgg Greuther Fürth,TB Berlin,2,0,H,2,0,H,,,,,,,,,,,
D2,03/10/99,Oberhausen,Borussia Monchengladbach,1,1,D,0,0,D,,,,,,,,,,,
D2,03/10/99,VfB Stuttgarter K,VfL Bochum,0,0,D,0,0,D,,,,,,,,,,,
D2,04/10/99,Hannover,Nurnberg,2,0,H,0,0,D,,,,,,,,,,,
D2,15/10/99,F Koln,St Pauli,2,0,H,0,0,D,,,,,,,,,,,
D2,15/10/99,Borussia Monchengladbach,SpVgg Greuther Fürth,2,0,H,0,0,D,,,,,,,,,,,
D2,15/10/99,Offenbach,FC Cologne,0,1,A,0,0,D,,,,,,,,,,,
D2,16/10/99,VfL Bochum,Energie Cottbus,2,4,A,0,1,A,,,,,,,,,,,
D2,17/10/99,Chemnitz,Hannover,2,1,H,0,0,D,,,,,,,,,,,
D2,17/10/99,Mainz,Aachen,4,2,H,1,1,D,,,,,,,,,,,
D2,17/10/99,Mannheim,Oberhausen,2,0,H,0,0,D,,,,,,,,,,,
D2,17/10/99,TB Berlin,VfB Stuttgarter K,2,0,H,0,0,D,,,,,,,,,,,
D2,18/10/99,Nurnberg,Karlsruhe,4,3,H,1,2,A,,,,,,,,,,,
D2,22/10/99,Aachen,Nurnberg,3,1,H,1,0,H,,,,,,,,,,,
D2,22/10/99,Energie Cottbus,Hannover,1,0,H,0,0,D,,,,,,,,,,,
D2,22/10/99,Oberhausen,Offenbach,1,0,H,0,0,D,,,,,,,,,,,
D2,23/10/99,VfB Stuttgarter K,Borussia Monchengladbach,3,1,H,0,0,D,,,,,,,,,,,
D2,24/10/99,VfL Bochum,TB Berlin,2,6,A,1,3,A,,,,,,,,,,,
D2,24/10/99,SpVgg Greuther Fürth,Mannheim,0,0,D,0,0,D,,,,,,,,,,,
D2,24/10/99,Karlsruhe,Chemnitz,1,2,A,0,0,D,,,,,,,,,,,
D2,24/10/99,St Pauli,Mainz,2,2,D,1,1,D,,,,,,,,,,,
D2,25/10/99,FC Cologne,F Koln,3,0,H,2,0,H,,,,,,,,,,,
D2,29/10/99,Mainz,FC Cologne,0,0,D,0,0,D,,,,,,,,,,,
D2,29/10/99,Mannheim,VfB Stuttgarter K,4,3,H,2,1,H,,,,,,,,,,,
D2,29/10/99,Nurnberg,St Pauli,2,2,D,1,1,D,,,,,,,,,,,
D2,30/10/99,TB Berlin,Energie Cottbus,1,3,A,1,0,H,,,,,,,,,,,
D2,31/10/99,Chemnitz,Aachen,2,2,D,1,2,A,,,,,,,,,,,
D2,31/10/99,F Koln,Oberhausen,0,0,D,0,0,D,,,,,,,,,,,
D2,31/10/99,Hannover,Karlsruhe,1,1,D,1,1,D,,,,,,,,,,,
D2,31/10/99,Offenbach,SpVgg Greuther Fürth,1,0,H,0,0,D,,,,,,,,,,,
D2,01/11/99,Borussia Monchengladbach,VfL Bochum,0,1,A,0,1,A,,,,,,,,,,,
D2,05/11/99,Aachen,Hannover,1,2,A,1,0,H,,,,,,,,,,,
D2,05/11/99,VfL Bochum,Mannheim,2,0,H,1,0,H,,,,,,,,,,,
D2,05/11/99,St Pauli,Chemnitz,0,0,D,0,0,D,,,,,,,,,,,
D2,06/11/99,Energie Cottbus,Karlsruhe,3,2,H,3,2,H,,,,,,,,,,,
D2,07/11/99,FC Cologne,Nurnberg,6,1,H,3,0,H,,,,,,,,,,,
D2,07/11/99,SpVgg Greuther Fürth,F Koln,0,0,D,0,0,D,,,,,,,,,,,
D2,07/11/99,Oberhausen,Mainz,0,0,D,0,0,D,,,,,,,,,,,
D2,07/11/99,VfB Stuttgarter K,Offenbach,2,1,H,0,0,D,,,,,,,,,,,
D2,08/11/99,TB Berlin,Borussia Monchengladbach,2,2,D,1,1,D,,,,,,,,,,,
D2,19/11/99,F Koln,VfB Stuttgarter K,1,1,D,1,0,H,,,,,,,,,,,
D2,19/11/99,Hannover,St Pauli,1,2,A,1,1,D,,,,,,,,,,,
D2,19/11/99,Mannheim,TB Berlin,0,0,D,0,0,D,,,,,,,,,,,
D2,19/11/99,Offenbach,VfL Bochum,2,1,H,0,0,D,,,,,,,,,,,
D2,20/11/99,Mainz,SpVgg Greuther Fürth,1,0,H,0,0,D,,,,,,,,,,,
D2,20/11/99,Borussia Monchengladbach,Energie Cottbus,2,2,D,2,2,D,,,,,,,,,,,
D2,21/11/99,Karlsruhe,Aachen,0,0,D,0,0,D,,,,,,,,,,,
D2,21/11/99,Nurnberg,Oberhausen,2,1,H,1,0,H,,,,,,,,,,,
D2,22/11/99,Chemnitz,FC Cologne,1,3,A,1,1,D,,,,,,,,,,,
D2,26/11/99,Energie Cottbus,Aachen,4,1,H,3,0,H,,,,,,,,,,,
D2,26/11/99,FC Cologne,Hannover,3,1,H,1,0,H,,,,,,,,,,,
D2,26/11/99,VfB Stuttgarter K,Mainz,3,4,A,0,4,A,,,,,,,,,,,
D2,27/11/99,VfL Bochum,F Koln,3,0,H,0,0,D,,,,,,,,,,,
D2,28/11/99,Borussia Monchengladbach,Mannheim,2,0,H,2,0,H,,,,,,,,,,,
D2,28/11/99,Oberhausen,Chemnitz,1,0,H,1,0,H,,,,,,,,,,,
D2,28/11/99,St Pauli,Karlsruhe,3,1,H,1,0,H,,,,,,,,,,,
D2,28/11/99,TB Berlin,Offenbach,0,0,D,0,0,D,,,,,,,,,,,
D2,29/11/99,SpVgg Greuther Fürth,Nurnberg,1,1,D,1,0,H,,,,,,,,,,,
D2,03/12/99,Chemnitz,SpVgg Greuther Fürth,5,0,H,3,0,H,,,,,,,,,,,
D2,03/12/99,Hannover,Oberhausen,1,1,D,1,0,H,,,,,,,,,,,
D2,03/12/99,Offenbach,Borussia Monchengladbach,1,1,D,0,0,D,,,,,,,,,,,
D2,04/12/99,Mannheim,Energie Cottbus,2,1,H,1,0,H,,,,,,,,,,,
D2,05/12/99,Aachen,St Pauli,3,1,H,2,0,H,,,,,,,,,,,
D2,05/12/99,F Koln,TB Berlin,0,0,D,0,0,D,,,,,,,,,,,
D2,05/12/99,Mainz,VfL Bochum,0,1,A,0,1,A,,,,,,,,,,,
D2,05/12/99,Nurnberg,VfB Stuttgarter K,3,2,H,2,0,H,,,,,,,,,,,
D2,06/12/99,Karlsruhe,FC Cologne,0,0,D,0,0,D,,,,,,,,,,,
D2,10/12/99,FC Cologne,Aachen,4,0,H,2,0,H,,,,,,,,,,,
D2,10/12/99,SpVgg Greuther Fürth,Hannover,0,0,D,0,0,D,,,,,,,,,,,
D2,10/12/99,VfB Stuttgarter K,Chemnitz,2,2,D,1,0,H,,,,,,,,,,,
D2,10/12/99,TB Berlin,Mainz,2,1,H,1,0,H,,,,,,,,,,,
D2,11/12/99,VfL Bochum,Nurnberg,2,1,H,1,1,D,,,,,,,,,,,
D2,12/12/99,Borussia Monchengladbach,F Koln,0,0,D,0,0,D,,,,,,,,,,,
D2,12/12/99,Offenbach,Mannheim,1,1,D,1,0,H,,,,,,,,,,,
D2,12/12/99,St Pauli,Energie Cottbus,1,0,H,1,0,H,,,,,,,,,,,
D2,14/12/99,Chemnitz,VfL Bochum,3,3,D,0,2,A,,,,,,,,,,,
D2,14/12/99,Hannover,VfB Stuttgarter K,2,1,H,2,1,H,,,,,,,,,,,
D2,14/12/99,Nurnberg,TB Berlin,2,0,H,1,0,H,,,,,,,,,,,
D2,15/12/99,Aachen,Oberhausen,0,0,D,0,0,D,,,,,,,,,,,
D2,15/12/99,Energie Cottbus,Offenbach,5,0,H,2,0,H,,,,,,,,,,,
D2,15/12/99,F Koln,Mannheim,1,5,A,0,2,A,,,,,,,,,,,
D2,15/12/99,Karlsruhe,SpVgg Greuther Fürth,0,1,A,0,1,A,,,,,,,,,,,
D2,15/12/99,Mainz,Borussia Monchengladbach,0,0,D,0,0,D,,,,,,,,,,,
D2,15/12/99,St Pauli,FC Cologne,1,2,A,1,0,H,,,,,,,,,,,
D2,17/12/99,TB Berlin,Chemnitz,0,0,D,0,0,D,,,,,,,,,,,
D2,18/12/99,FC Cologne,Energie Cottbus,4,1,H,3,0,H,,,,,,,,,,,
D2,18/12/99,Mannheim,Mainz,2,1,H,1,0,H,,,,,,,,,,,
D2,19/12/99,Oberhausen,St Pauli,2,2,D,0,1,A,,,,,,,,,,,
D2,19/12/99,Offenbach,F Koln,4,3,H,2,2,D,,,,,,,,,,,
D2,20/12/99,Borussia Monchengladbach,Nurnberg,4,0,H,2,0,H,,,,,,,,,,,
D2,07/02/00,SpVgg Greuther Fürth,Aachen,1,1,D,1,1,D,,,,,,,,,,,
D2,09/02/00,VfL Bochum,Hannover,2,1,H,1,0,H,,,,,,,,,,,
D2,09/02/00,Oberhausen,Karlsruhe,0,0,D,0,0,D,,,,,,,,,,,
D2,11/02/00,Mannheim,Nurnberg,2,1,H,0,1,A,,,,,,,,,,,
D2,11/02/00,Borussia Monchengladbach,Chemnitz,1,0,H,1,0,H,,,,,,,,,,,
D2,11/02/00,VfB Stuttgarter K,Aachen,1,2,A,0,0,D,,,,,,,,,,,
D2,12/02/00,Offenbach,Mainz,2,2,D,0,1,A,,,,,,,,,,,
D2,13/02/00,F Koln,Energie Cottbus,2,0,H,1,0,H,,,,,,,,,,,
D2,13/02/00,SpVgg Greuther Fürth,St Pauli,0,0,D,0,0,D,,,,,,,,,,,
D2,13/02/00,Oberhausen,FC Cologne,1,0,H,0,0,D,,,,,,,,,,,
D2,13/02/00,TB Berlin,Hannover,2,1,H,1,0,H,,,,,,,,,,,
D2,14/02/00,VfL Bochum,Karlsruhe,2,1,H,1,0,H,,,,,,,,,,,
D2,18/02/00,Chemnitz,Mannheim,0,0,D,0,0,D,,,,,,,,,,,
D2,18/02/00,FC Cologne,SpVgg Greuther Fürth,2,2,D,2,0,H,,,,,,,,,,,
D2,18/02/00,Nurnberg,Offenbach,1,1,D,0,0,D,,,,,,,,,,,
D2,19/02/00,Hannover,Borussia Monchengladbach,2,3,A,2,1,H,,,,,,,,,,,
D2,20/02/00,Aachen,VfL Bochum,0,1,A,0,0,D,,,,,,,,,,,
D2,20/02/00,Karlsruhe,TB Berlin,0,0,D,0,0,D,,,,,,,,,,,
D2,20/02/00,Mainz,F Koln,0,0,D,0,0,D,,,,,,,,,,,
D2,20/02/00,St Pauli,VfB Stuttgarter K,2,1,H,1,1,D,,,,,,,,,,,
D2,21/02/00,Energie Cottbus,Oberhausen,0,1,A,0,1,A,,,,,,,,,,,
D2,25/02/00,VfL Bochum,St Pauli,2,0,H,0,0,D,,,,,,,,,,,
D2,25/02/00,Offenbach,Chemnitz,2,0,H,1,0,H,,,,,,,,,,,
D2,25/02/00,TB Berlin,Aachen,1,2,A,1,0,H,,,,,,,,,,,
D2,26/02/00,Mainz,Energie Cottbus,1,0,H,1,0,H,,,,,,,,,,,
D2,27/02/00,F Koln,Nurnberg,1,1,D,1,1,D,,,,,,,,,,,
D2,27/02/00,SpVgg Greuther Fürth,Oberhausen,0,1,A,0,1,A,,,,,,,,,,,
D2,27/02/00,Mannheim,Hannover,2,2,D,0,2,A,,,,,,,,,,,
D2,27/02/00,VfB Stuttgarter K,FC Cologne,1,2,A,0,0,D,,,,,,,,,,,
D2,28/02/00,Borussia Monchengladbach,Karlsruhe,4,1,H,2,0,H,,,,,,,,,,,
D2,02/03/00,VfB Stuttgarter K,Karlsruhe,2,1,H,1,0,H,,,,,,,,,,,
D2,03/03/00,Aachen,Borussia Monchengladbach,1,1,D,1,0,H,,,,,,,,,,,
D2,03/03/00,Chemnitz,F Koln,2,1,H,0,1,A,,,,,,,,,,,
D2,03/03/00,Energie Cottbus,SpVgg Greuther Fürth,4,2,H,1,2,A,,,,,,,,,,,
D2,03/03/00,FC Cologne,VfL Bochum,3,0,H,1,0,H,,,,,,,,,,,
D2,04/03/00,Nurnberg,Mainz,2,0,H,1,0,H,,,,,,,,,,,
D2,05/03/00,Hannover,Offenbach,1,1,D,1,1,D,,,,,,,,,,,
D2,05/03/00,Oberhausen,VfB Stuttgarter K,2,2,D,0,0,D,,,,,,,,,,,
D2,05/03/00,St Pauli,TB Berlin,1,1,D,0,1,A,,,,,,,,,,,
D2,06/03/00,Karlsruhe,Mannheim,1,1,D,0,0,D,,,,,,,,,,,
D2,10/03/00,Mainz,Chemnitz,5,0,H,2,0,H,,,,,,,,,,,
D2,10/03/00,Borussia Monchengladbach,St Pauli,2,1,H,1,0,H,,,,,,,,,,,
D2,10/03/00,Nurnberg,Energie Cottbus,1,1,D,1,1,D,,,,,,,,,,,
D2,11/03/00,Offenbach,Karlsruhe,1,0,H,1,0,H,,,,,,,,,,,
D2,12/03/00,VfL Bochum,Oberhausen,1,0,H,0,0,D,,,,,,,,,,,
D2,12/03/00,F Koln,Hannover,1,1,D,0,1,A,,,,,,,,,,,
D2,12/03/00,Mannheim,Aachen,1,1,D,1,0,H,,,,,,,,,,,
D2,12/03/00,VfB Stuttgarter K,SpVgg Greuther Fürth,1,5,A,1,3,A,,,,,,,,,,,
D2,13/03/00,TB Berlin,FC Cologne,2,0,H,2,0,H,,,,,,,,,,,
D2,17/03/00,Hannover,Mainz,2,1,H,1,0,H,,,,,,,,,,,
D2,17/03/00,St Pauli,Mannheim,1,1,D,0,0,D,,,,,,,,,,,
D2,18/03/00,SpVgg Greuther Fürth,VfL Bochum,2,2,D,1,2,A,,,,,,,,,,,
D2,19/03/00,Aachen,Offenbach,2,1,H,1,1,D,,,,,,,,,,,
D2,19/03/00,Energie Cottbus,VfB Stuttgarter K,1,0,H,0,0,D,,,,,,,,,,,
D2,19/03/00,Karlsruhe,F Koln,2,1,H,1,0,H,,,,,,,,,,,
D2,19/03/00,Oberhausen,TB Berlin,3,0,H,0,0,D,,,,,,,,,,,
D2,20/03/00,FC Cologne,Borussia Monchengladbach,1,1,D,0,0,D,,,,,,,,,,,
D2,22/03/00,Nurnberg,Hannover,5,1,H,1,1,D,,,,,,,,,,,
D2,24/03/00,Offenbach,St Pauli,0,1,A,0,0,D,,,,,,,,,,,
D2,24/03/00,TB Berlin,SpVgg Greuther Fürth,3,1,H,0,0,D,,,,,,,,,,,
D2,25/03/00,VfL Bochum,VfB Stuttgarter K,2,1,H,0,0,D,,,,,,,,,,,
D2,26/03/00,F Koln,Aachen,0,0,D,0,0,D,,,,,,,,,,,
D2,26/03/00,Mainz,Karlsruhe,2,2,D,0,0,D,,,,,,,,,,,
D2,26/03/00,Mannheim,FC Cologne,2,1,H,1,0,H,,,,,,,,,,,
D2,26/03/00,Borussia Monchengladbach,Oberhausen,4,2,H,2,1,H,,,,,,,,,,,
D2,27/03/00,Chemnitz,Energie Cottbus,1,2,A,1,0,H,,,,,,,,,,,
D2,31/03/00,Hannover,Chemnitz,2,0,H,1,0,H,,,,,,,,,,,
D2,31/03/00,Oberhausen,Mannheim,1,1,D,0,1,A,,,,,,,,,,,
D2,31/03/00,VfB Stuttgarter K,TB Berlin,2,0,H,0,0,D,,,,,,,,,,,
D2,01/04/00,FC Cologne,Offenbach,1,1,D,0,1,A,,,,,,,,,,,
D2,02/04/00,Aachen,Mainz,1,0,H,0,0,D,,,,,,,,,,,
D2,02/04/00,SpVgg Greuther Fürth,Borussia Monchengladbach,1,1,D,1,0,H,,,,,,,,,,,
D2,02/04/00,Karlsruhe,Nurnberg,0,1,A,0,1,A,,,,,,,,,,,
D2,02/04/00,St Pauli,F Koln,0,0,D,0,0,D,,,,,,,,,,,
D2,03/04/00,Energie Cottbus,VfL Bochum,1,1,D,0,1,A,,,,,,,,,,,
D2,07/04/00,Hannover,Energie Cottbus,3,2,H,2,0,H,,,,,,,,,,,
D2,07/04/00,Mainz,St Pauli,1,1,D,1,1,D,,,,,,,,,,,
D2,07/04/00,Nurnberg,Aachen,3,1,H,2,1,H,,,,,,,,,,,
D2,08/04/00,Borussia Monchengladbach,VfB Stuttgarter K,1,1,D,0,1,A,,,,,,,,,,,
D2,09/04/00,Chemnitz,Karlsruhe,3,1,H,1,0,H,,,,,,,,,,,
D2,09/04/00,F Koln,FC Cologne,4,1,H,2,0,H,,,,,,,,,,,
D2,09/04/00,Mannheim,SpVgg Greuther Fürth,3,3,D,2,0,H,,,,,,,,,,,
D2,09/04/00,Offenbach,Oberhausen,2,1,H,2,1,H,,,,,,,,,,,
D2,10/04/00,TB Berlin,VfL Bochum,0,4,A,0,0,D,,,,,,,,,,,
D2,14/04/00,Aachen,Chemnitz,0,1,A,0,0,D,,,,,,,,,,,
D2,14/04/00,St Pauli,Nurnberg,0,0,D,0,0,D,,,,,,,,,,,
D2,14/04/00,VfB Stuttgarter K,Mannheim,3,0,H,0,0,D,,,,,,,,,,,
D2,15/04/00,Energie Cottbus,TB Berlin,2,0,H,1,0,H,,,,,,,,,,,
D2,16/04/00,FC Cologne,Mainz,1,0,H,1,0,H,,,,,,,,,,,
D2,16/04/00,SpVgg Greuther Fürth,Offenbach,1,1,D,1,1,D,,,,,,,,,,,
D2,16/04/00,Karlsruhe,Hannover,1,3,A,1,1,D,,,,,,,,,,,
D2,16/04/00,Oberhausen,F Koln,4,0,H,2,0,H,,,,,,,,,,,
D2,17/04/00,VfL Bochum,Borussia Monchengladbach,2,2,D,1,1,D,,,,,,,,,,,
D2,17/04/00,Chemnitz,Nurnberg,1,1,D,1,1,D,,,,,,,,,,,
D2,20/04/00,Hannover,Aachen,3,1,H,1,1,D,,,,,,,,,,,
D2,20/04/00,Mainz,Oberhausen,1,1,D,1,0,H,,,,,,,,,,,
D2,20/04/00,Nurnberg,FC Cologne,1,1,D,1,1,D,,,,,,,,,,,
D2,22/04/00,Mannheim,VfL Bochum,4,2,H,1,0,H,,,,,,,,,,,
D2,22/04/00,Borussia Monchengladbach,TB Berlin,4,2,H,1,1,D,,,,,,,,,,,
D2,23/04/00,F Koln,SpVgg Greuther Fürth,0,1,A,0,0,D,,,,,,,,,,,
D2,23/04/00,Karlsruhe,Energie Cottbus,1,0,H,0,0,D,,,,,,,,,,,
D2,23/04/00,Offenbach,VfB Stuttgarter K,0,4,A,0,1,A,,,,,,,,,,,
D2,24/04/00,Chemnitz,St Pauli,1,3,A,1,1,D,,,,,,,,,,,
D2,28/04/00,VfL Bochum,Offenbach,6,1,H,2,1,H,,,,,,,,,,,
D2,28/04/00,Oberhausen,Nurnberg,1,0,H,0,0,D,,,,,,,,,,,
D2,28/04/00,St Pauli,Hannover,0,2,A,0,1,A,,,,,,,,,,,
D2,29/04/00,TB Berlin,Mannheim,3,1,H,0,0,D,,,,,,,,,,,
D2,30/04/00,Aachen,Karlsruhe,4,1,H,1,1,D,,,,,,,,,,,
D2,30/04/00,FC Cologne,Chemnitz,2,1,H,1,1,D,,,,,,,,,,,
D2,30/04/00,SpVgg Greuther Fürth,Mainz,2,0,H,1,0,H,,,,,,,,,,,
D2,30/04/00,VfB Stuttgarter K,F Koln,2,1,H,0,1,A,,,,,,,,,,,
D2,01/05/00,Energie Cottbus,Borussia Monchengladbach,2,2,D,1,2,A,,,,,,,,,,,
D2,05/05/00,Aachen,Energie Cottbus,1,0,H,0,0,D,,,,,,,,,,,
D2,05/05/00,Karlsruhe,St Pauli,0,0,D,0,0,D,,,,,,,,,,,
D2,06/05/00,F Koln,VfL Bochum,2,3,A,0,1,A,,,,,,,,,,,
D2,07/05/00,Chemnitz,Oberhausen,1,1,D,0,0,D,,,,,,,,,,,
D2,07/05/00,Mainz,VfB Stuttgarter K,2,0,H,0,0,D,,,,,,,,,,,
D2,07/05/00,Nurnberg,SpVgg Greuther Fürth,2,2,D,2,2,D,,,,,,,,,,,
D2,07/05/00,Offenbach,TB Berlin,2,1,H,1,0,H,,,,,,,,,,,
D2,08/05/00,Hannover,FC Cologne,3,5,A,2,1,H,,,,,,,,,,,
D2,10/05/00,Mannheim,Borussia Monchengladbach,2,1,H,0,0,D,,,,,,,,,,,
D2,12/05/00,Oberhausen,Hannover,2,1,H,0,0,D,,,,,,,,,,,
D2,12/05/00,St Pauli,Aachen,2,1,H,0,1,A,,,,,,,,,,,
D2,12/05/00,TB Berlin,F Koln,1,2,A,0,1,A,,,,,,,,,,,
D2,13/05/00,VfB Stuttgarter K,Nurnberg,0,3,A,0,1,A,,,,,,,,,,,
D2,14/05/00,Energie Cottbus,Mannheim,3,2,H,1,0,H,,,,,,,,,,,
D2,14/05/00,FC Cologne,Karlsruhe,1,2,A,1,1,D,,,,,,,,,,,
D2,14/05/00,SpVgg Greuther Fürth,Chemnitz,0,1,A,0,0,D,,,,,,,,,,,
D2,14/05/00,Borussia Monchengladbach,Offenbach,1,0,H,0,0,D,,,,,,,,,,,
D2,15/05/00,VfL Bochum,Mainz,0,1,A,0,1,A,,,,,,,,,,,
D2,18/05/00,Aachen,FC Cologne,1,2,A,0,2,A,,,,,,,,,,,
D2,18/05/00,Chemnitz,VfB Stuttgarter K,1,1,D,1,1,D,,,,,,,,,,,
D2,18/05/00,Energie Cottbus,St Pauli,3,2,H,1,0,H,,,,,,,,,,,
D2,18/05/00,F Koln,Borussia Monchengladbach,1,2,A,0,1,A,,,,,,,,,,,
D2,18/05/00,Hannover,SpVgg Greuther Fürth,1,2,A,1,0,H,,,,,,,,,,,
D2,18/05/00,Karlsruhe,Oberhausen,0,3,A,0,1,A,,,,,,,,,,,
D2,18/05/00,Mainz,TB Berlin,2,1,H,1,1,D,,,,,,,,,,,
D2,18/05/00,Mannheim,Offenbach,2,3,A,0,1,A,,,,,,,,,,,
D2,18/05/00,Nurnberg,VfL Bochum,0,1,A,0,0,D,,,,,,,,,,,
D2,21/05/00,VfL Bochum,Chemnitz,5,1,H,3,1,H,,,,,,,,,,,
D2,21/05/00,FC Cologne,St Pauli,6,3,H,4,2,H,,,,,,,,,,,
D2,21/05/00,SpVgg Greuther Fürth,Karlsruhe,2,0,H,1,0,H,,,,,,,,,,,
D2,21/05/00,Mannheim,F Koln,1,3,A,0,1,A,,,,,,,,,,,
D2,21/05/00,Borussia Monchengladbach,Mainz,6,1,H,1,1,D,,,,,,,,,,,
D2,21/05/00,Oberhausen,Aachen,3,0,H,1,0,H,,,,,,,,,,,
