Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
D1,06/05/95,Karlsruher SC,Schalke 04,2,2,D,,,,,,,,,,,,,,,,,,,,,
D1,06/05/95,Bayer Leverkusen,Hamburg SV,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,06/05/95,Borussia Monchengladbach,FC Cologne,0,0,D,,,,,,,,,,,,,,,,,,,,,
D1,07/05/95,Werder Bremen,Borussia Dortmund,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,12/05/95,Karlsruher SC,Bayer Leverkusen,2,4,A,,,,,,,,,,,,,,,,,,,,,
D1,12/05/95,Uerdingen,Dresden,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,13/05/95,Borussia Dortmund,VfL Bochum,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,13/05/95,Eintracht Frankfurt,SC Freiburg,1,2,A,,,,,,,,,,,,,,,,,,,,,
D1,13/05/95,FC Cologne,MSV Duisburg,0,3,A,,,,,,,,,,,,,,,,,,,,,
D1,13/05/95,Kaiserslautern,Borussia Monchengladbach,2,2,D,,,,,,,,,,,,,,,,,,,,,
D1,13/05/95,TSV Munich 1860,Hamburg SV,1,1,D,,,,,,,,,,,,,,,,,,,,,
D1,13/05/95,VfB Stuttgart,Werder Bremen,1,4,A,,,,,,,,,,,,,,,,,,,,,
D1,14/05/95,Schalke 04,Bayern Munich,0,3,A,,,,,,,,,,,,,,,,,,,,,
D1,19/05/95,Hamburg SV,FC Cologne,0,4,A,,,,,,,,,,,,,,,,,,,,,
D1,19/05/95,Bayer Leverkusen,TSV Munich 1860,0,2,A,,,,,,,,,,,,,,,,,,,,,
D1,20/05/95,Bayern Munich,Karlsruher SC,0,1,A,,,,,,,,,,,,,,,,,,,,,
D1,20/05/95,VfL Bochum,VfB Stuttgart,4,0,H,,,,,,,,,,,,,,,,,,,,,
D1,20/05/95,Dresden,Schalke 04,2,1,H,,,,,,,,,,,,,,,,,,,,,
D1,20/05/95,MSV Duisburg,Kaiserslautern,3,2,H,,,,,,,,,,,,,,,,,,,,,
D1,20/05/95,SC Freiburg,Borussia Dortmund,1,1,D,,,,,,,,,,,,,,,,,,,,,
D1,20/05/95,Werder Bremen,Uerdingen,6,1,H,,,,,,,,,,,,,,,,,,,,,
D1,21/05/95,Borussia Monchengladbach,Eintracht Frankfurt,2,0,H,,,,,,,,,,,,,,,,,,,,,
D1,26/05/95,Kaiserslautern,Hamburg SV,4,1,H,,,,,,,,,,,,,,,,,,,,,
D1,26/05/95,TSV Munich 1860,FC Cologne,2,1,H,,,,,,,,,,,,,,,,,,,,,
D1,27/05/95,Eintracht Frankfurt,MSV Duisburg,4,1,H,,,,,,,,,,,,,,,,,,,,,
D1,27/05/95,Karlsruher SC,Dresden,5,3,H,,,,,,,,,,,,,,,,,,,,,
D1,27/05/95,Bayer Leverkusen,Bayern Munich,2,0,H,,,,,,,,,,,,,,,,,,,,,
D1,27/05/95,Schalke 04,Werder Bremen,4,2,H,,,,,,,,,,,,,,,,,,,,,
D1,27/05/95,VfB Stuttgart,SC Freiburg,1,0,H,,,,,,,,,,,,,,,,,,,,,
D1,27/05/95,Uerdingen,VfL Bochum,2,1,H,,,,,,,,,,,,,,,,,,,,,
D1,28/05/95,Borussia Dortmund,Borussia Monchengladbach,1,1,D,,,,,,,,,,,,,,,,,,,,,
D1,10/06/95,VfL Bochum,Schalke 04,5,1,H,,,,,,,,,,,,,,,,,,,,,
D1,10/06/95,Dresden,Bayern Munich,0,1,A,,,,,,,,,,,,,,,,,,,,,
D1,10/06/95,MSV Duisburg,Borussia Dortmund,2,3,A,,,,,,,,,,,,,,,,,,,,,
D1,10/06/95,FC Cologne,Bayer Leverkusen,3,3,D,,,,,,,,,,,,,,,,,,,,,
D1,10/06/95,SC Freiburg,Uerdingen,1,0,H,,,,,,,,,,,,,,,,,,,,,
D1,10/06/95,Hamburg SV,Eintracht Frankfurt,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,10/06/95,Borussia Monchengladbach,VfB Stuttgart,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,10/06/95,TSV Munich 1860,Kaiserslautern,1,3,A,,,,,,,,,,,,,,,,,,,,,
D1,10/06/95,Werder Bremen,Karlsruher SC,2,1,H,,,,,,,,,,,,,,,,,,,,,
D1,17/06/95,Bayern Munich,Werder Bremen,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,17/06/95,Borussia Dortmund,Hamburg SV,2,0,H,,,,,,,,,,,,,,,,,,,,,
D1,17/06/95,Eintracht Frankfurt,TSV Munich 1860,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,17/06/95,Kaiserslautern,FC Cologne,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,17/06/95,Karlsruher SC,VfL Bochum,2,2,D,,,,,,,,,,,,,,,,,,,,,
D1,17/06/95,Bayer Leverkusen,Dresden,2,2,D,,,,,,,,,,,,,,,,,,,,,
D1,17/06/95,Schalke 04,SC Freiburg,1,2,A,,,,,,,,,,,,,,,,,,,,,
D1,17/06/95,VfB Stuttgart,MSV Duisburg,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,17/06/95,Uerdingen,Borussia Monchengladbach,3,2,H,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
