Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E2,05/09/98,Stoke City,AFC Bournemouth,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,05/09/98,Wrexham,Macclesfield,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,05/09/98,York,Colchester,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Blackpool,Notts County,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Bristol Rvs,Chesterfield,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Fulham,Stoke City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Gillingham,Northampton,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Manchester City,AFC Bournemouth,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Oldham,Macclesfield,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Walsall,York,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Wigan Athletic,Colchester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Wrexham,Luton,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,08/09/98,Wycombe,Preston,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,09/09/98,Millwall,Lincoln,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,09/09/98,Reading,Burnley,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,AFC Bournemouth,Wigan Athletic,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Burnley,Wycombe,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Chesterfield,Walsall,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Colchester,Gillingham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Lincoln,Blackpool,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Luton,Bristol Rvs,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Macclesfield,Manchester City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Northampton,Oldham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Notts County,Fulham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Preston,Reading,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,Stoke City,Millwall,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,12/09/98,York,Wrexham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,18/09/98,Walsall,Notts County,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Blackpool,Luton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Bristol Rvs,Lincoln,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Fulham,York,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Gillingham,Burnley,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Manchester City,Chesterfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Millwall,Northampton,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Oldham,Preston,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Reading,Colchester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Wigan Athletic,Macclesfield,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Wrexham,Stoke City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,19/09/98,Wycombe,AFC Bournemouth,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,AFC Bournemouth,Oldham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Burnley,Wigan Athletic,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Chesterfield,Wrexham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Colchester,Wycombe,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Lincoln,Fulham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Luton,Walsall,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Macclesfield,Reading,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Northampton,Manchester City,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Notts County,Millwall,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Preston,Gillingham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,Stoke City,Blackpool,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,27/09/98,York,Bristol Rvs,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Blackpool,York,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Bristol Rvs,AFC Bournemouth,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Fulham,Luton,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Gillingham,Macclesfield,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Manchester City,Burnley,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Millwall,Chesterfield,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Oldham,Colchester,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Reading,Stoke City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Walsall,Preston,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Wigan Athletic,Northampton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Wrexham,Lincoln,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,03/10/98,Wycombe,Notts County,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,05/10/98,Fulham,Wycombe,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,05/10/98,Millwall,Manchester City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,05/10/98,Walsall,Reading,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,09/10/98,Colchester,Burnley,0,4,A,,,,,,,,,,,,,,,,,,,,,
E2,09/10/98,Oldham,Wigan Athletic,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,10/10/98,Blackpool,Millwall,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,10/10/98,Gillingham,Wycombe,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,10/10/98,Macclesfield,AFC Bournemouth,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,10/10/98,Northampton,Bristol Rvs,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/10/98,Notts County,Lincoln,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,10/10/98,Wrexham,Walsall,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/10/98,York,Luton,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,12/10/98,Manchester City,Preston,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,12/10/98,Stoke City,Chesterfield,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,AFC Bournemouth,Northampton,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Bristol Rvs,Wrexham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Burnley,Notts County,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Chesterfield,York,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Lincoln,Stoke City,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Luton,Oldham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Millwall,Fulham,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Preston,Colchester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Reading,Gillingham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Walsall,Blackpool,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Wigan Athletic,Manchester City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,17/10/98,Wycombe,Macclesfield,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,20/10/98,AFC Bournemouth,Gillingham,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,20/10/98,Bristol Rvs,Stoke City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,20/10/98,Burnley,Oldham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,20/10/98,Chesterfield,Notts County,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,20/10/98,Lincoln,Manchester City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,20/10/98,Luton,Northampton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,20/10/98,Preston,Macclesfield,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,20/10/98,Walsall,Colchester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,20/10/98,Wycombe,Wrexham,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,21/10/98,Millwall,York,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,21/10/98,Reading,Blackpool,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,24/10/98,Fulham,Walsall,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,24/10/98,Gillingham,Luton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,24/10/98,Macclesfield,Burnley,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,24/10/98,Manchester City,Reading,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,24/10/98,Northampton,Preston,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,24/10/98,Notts County,Bristol Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,24/10/98,Oldham,Wycombe,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,24/10/98,Stoke City,Wigan Athletic,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,24/10/98,Wrexham,Millwall,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Blackpool,Fulham,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Bristol Rvs,Walsall,3,4,A,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Burnley,Wrexham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Lincoln,Gillingham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Macclesfield,Northampton,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Manchester City,Colchester,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Millwall,Oldham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Notts County,Stoke City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Wigan Athletic,York,5,0,H,,,,,,,,,,,,,,,,,,,,,
E2,31/10/98,Wycombe,Reading,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,04/11/98,Reading,York,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,06/11/98,Colchester,Macclesfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Chesterfield,Lincoln,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Fulham,Bristol Rvs,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Gillingham,Wigan Athletic,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Northampton,Wycombe,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Oldham,Manchester City,0,3,A,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Preston,Burnley,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Reading,AFC Bournemouth,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Stoke City,Luton,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Walsall,Millwall,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,Wrexham,Blackpool,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,07/11/98,York,Notts County,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,Bristol Rvs,Blackpool,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,Burnley,Stoke City,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,Chesterfield,AFC Bournemouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,Colchester,Northampton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,Gillingham,Oldham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,Preston,Millwall,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,Walsall,Lincoln,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,Wrexham,Fulham,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,Wycombe,Manchester City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,10/11/98,York,Macclesfield,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,11/11/98,Reading,Wigan Athletic,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Blackpool,Preston,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,AFC Bournemouth,Burnley,5,0,H,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Fulham,Chesterfield,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Lincoln,Luton,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Macclesfield,Walsall,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Manchester City,Gillingham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Millwall,Bristol Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Northampton,Reading,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Notts County,Colchester,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Oldham,Wrexham,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Stoke City,York,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,21/11/98,Wigan Athletic,Wycombe,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Bristol Rvs,Oldham,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Burnley,Blackpool,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Chesterfield,Macclesfield,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Colchester,Millwall,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Gillingham,Fulham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Luton,Manchester City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Preston,Wigan Athletic,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Reading,Lincoln,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Walsall,AFC Bournemouth,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Wrexham,Notts County,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,Wycombe,Stoke City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,28/11/98,York,Northampton,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,01/12/98,Wigan Athletic,Fulham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,05/12/98,Blackpool,Chesterfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,08/12/98,York,Lincoln,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Blackpool,Wycombe,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,AFC Bournemouth,York,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Fulham,Burnley,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Lincoln,Colchester,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Macclesfield,Luton,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Manchester City,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Millwall,Reading,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Northampton,Chesterfield,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Notts County,Preston,2,3,A,,,,,,,,,,,,,,,,,,,,,
