Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E2,03/09/94,Brighton & Hove Albion,Leyton Orient,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,03/09/94,Bristol Rvs,Stockport,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,03/09/94,Cambridge,Rotherham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,03/09/94,Cardiff City,Swansea City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,03/09/94,Crewe,Blackpool,4,3,H,,,,,,,,,,,,,,,,,,,,,
E2,03/09/94,Huddersfield Town,Oxford,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,03/09/94,Hull City,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,03/09/94,Shrewsbury,Peterboro,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,06/09/94,Shrewsbury,Swansea City,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Blackpool,Cardiff City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Chester,Brighton & Hove Albion,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Leyton Orient,Cambridge,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Oxford,Birmingham City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Peterboro,Hull City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Plymouth,Huddersfield Town,0,3,A,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Rotherham,Bristol Rvs,0,3,A,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Stockport,AFC Bournemouth,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Swansea City,Bradford,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Wrexham,Crewe,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,Wycombe,Brentford,4,3,H,,,,,,,,,,,,,,,,,,,,,
E2,10/09/94,York,Shrewsbury,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Blackpool,Brighton & Hove Albion,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Chester,Cardiff City,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Leyton Orient,AFC Bournemouth,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Oxford,Crewe,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Peterboro,Huddersfield Town,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Plymouth,Cambridge,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Rotherham,Birmingham City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Stockport,Shrewsbury,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Swansea City,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Wrexham,Bradford,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,Wycombe,Hull City,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,13/09/94,York,Brentford,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,AFC Bournemouth,Chester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Bradford,York,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Brentford,Blackpool,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Brighton & Hove Albion,Oxford,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Bristol Rvs,Wrexham,4,2,H,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Cambridge,Swansea City,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Cardiff City,Plymouth,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Crewe,Wycombe,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Huddersfield Town,Stockport,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Hull City,Rotherham,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,17/09/94,Shrewsbury,Leyton Orient,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,18/09/94,Birmingham City,Peterboro,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Birmingham City,Hull City,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Blackpool,Wrexham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,AFC Bournemouth,Cardiff City,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Bradford,Huddersfield Town,3,4,A,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Brighton & Hove Albion,Cambridge,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Crewe,Brentford,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Oxford,Leyton Orient,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Peterboro,Rotherham,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Plymouth,Chester,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Shrewsbury,Bristol Rvs,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Stockport,Wycombe,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,24/09/94,Swansea City,York,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Brentford,Shrewsbury,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Bristol Rvs,Crewe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Cambridge,Bradford,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Cardiff City,Peterboro,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Chester,Oxford,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Huddersfield Town,Brighton & Hove Albion,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Hull City,AFC Bournemouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Leyton Orient,Plymouth,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Rotherham,Blackpool,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Wrexham,Birmingham City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,Wycombe,Swansea City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,01/10/94,York,Stockport,2,4,A,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Birmingham City,Huddersfield Town,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Bradford,Brighton & Hove Albion,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Brentford,Bristol Rvs,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Cambridge,Wrexham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Cardiff City,Crewe,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Chester,Swansea City,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Hull City,Blackpool,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Oxford,Plymouth,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Shrewsbury,AFC Bournemouth,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Stockport,Rotherham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,Wycombe,Leyton Orient,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,08/10/94,York,Peterboro,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Blackpool,Bradford,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,AFC Bournemouth,Brentford,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Brighton & Hove Albion,Birmingham City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Bristol Rvs,Cardiff City,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Crewe,Shrewsbury,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Huddersfield Town,Cambridge,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Leyton Orient,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Peterboro,Stockport,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Plymouth,Wycombe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Rotherham,York,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Swansea City,Oxford,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,15/10/94,Wrexham,Hull City,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Blackpool,Swansea City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,AFC Bournemouth,Bradford,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Brentford,Birmingham City,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Bristol Rvs,Brighton & Hove Albion,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Cardiff City,Cambridge,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Crewe,Huddersfield Town,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Peterboro,Wycombe,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Rotherham,Leyton Orient,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Shrewsbury,Hull City,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Stockport,Plymouth,2,4,A,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,Wrexham,Oxford,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,22/10/94,York,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Birmingham City,Bristol Rvs,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Brighton & Hove Albion,Rotherham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Cambridge,Brentford,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Huddersfield Town,AFC Bournemouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Hull City,Crewe,7,1,H,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Leyton Orient,Stockport,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Oxford,Shrewsbury,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Plymouth,Blackpool,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Swansea City,Peterboro,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,29/10/94,Wycombe,York,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,30/10/94,Bradford,Cardiff City,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,30/10/94,Chester,Wrexham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,01/11/94,Birmingham City,Crewe,5,0,H,,,,,,,,,,,,,,,,,,,,,
E2,01/11/94,Cambridge,Bristol Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,01/11/94,Huddersfield Town,Wrexham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,01/11/94,Hull City,York,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,01/11/94,Leyton Orient,Cardiff City,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,01/11/94,Oxford,Blackpool,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,01/11/94,Plymouth,Peterboro,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,01/11/94,Swansea City,Rotherham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,01/11/94,Wycombe,Shrewsbury,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,02/11/94,Bradford,Brentford,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,02/11/94,Brighton & Hove Albion,AFC Bournemouth,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,02/11/94,Chester,Stockport,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Blackpool,Leyton Orient,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,AFC Bournemouth,Cambridge,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Brentford,Hull City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Bristol Rvs,Bradford,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Cardiff City,Brighton & Hove Albion,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Crewe,Swansea City,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Peterboro,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Rotherham,Plymouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Shrewsbury,Birmingham City,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Stockport,Oxford,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,Wrexham,Wycombe,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,05/11/94,York,Huddersfield Town,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Birmingham City,AFC Bournemouth,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Bradford,Crewe,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Brighton & Hove Albion,Peterboro,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Cambridge,Shrewsbury,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Chester,Blackpool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Huddersfield Town,Brentford,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Hull City,Bristol Rvs,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Leyton Orient,York,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Oxford,Rotherham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Plymouth,Wrexham,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Swansea City,Stockport,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/11/94,Wycombe,Cardiff City,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,25/11/94,Cardiff City,Hull City,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,Blackpool,Wycombe,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,AFC Bournemouth,Oxford,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,Brentford,Brighton & Hove Albion,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,Bristol Rvs,Huddersfield Town,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,Crewe,Cambridge,4,2,H,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,Peterboro,Leyton Orient,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,Rotherham,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,Shrewsbury,Bradford,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,Stockport,Birmingham City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,Wrexham,Swansea City,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,26/11/94,York,Plymouth,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Blackpool,AFC Bournemouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Chester,Birmingham City,0,4,A,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Leyton Orient,Bradford,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Oxford,Cardiff City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Peterboro,Brentford,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Plymouth,Brighton & Hove Albion,0,3,A,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Rotherham,Crewe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Stockport,Cambridge,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Swansea City,Hull City,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Wrexham,Shrewsbury,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,Wycombe,Huddersfield Town,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,10/12/94,York,Bristol Rvs,0,3,A,,,,,,,,,,,,,,,,,,,,,
E2,16/12/94,AFC Bournemouth,Wrexham,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,16/12/94,Cambridge,Wycombe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,16/12/94,Crewe,York,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,16/12/94,Shrewsbury,Rotherham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,17/12/94,Birmingham City,Leyton Orient,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,17/12/94,Bradford,Chester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/12/94,Brentford,Plymouth,7,0,H,,,,,,,,,,,,,,,,,,,,,
E2,17/12/94,Brighton & Hove Albion,Swansea City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/12/94,Bristol Rvs,Peterboro,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,17/12/94,Cardiff City,Stockport,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/12/94,Huddersfield Town,Blackpool,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/12/94,Hull City,Oxford,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Birmingham City,Cambridge,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Brentford,Leyton Orient,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Bristol Rvs,AFC Bournemouth,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Crewe,Chester,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Hull City,Huddersfield Town,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Peterboro,Oxford,1,4,A,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Rotherham,Bradford,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Shrewsbury,Cardiff City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Stockport,Wrexham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Swansea City,Plymouth,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,Wycombe,Brighton & Hove Albion,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,26/12/94,York,Blackpool,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/12/94,Blackpool,Stockport,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,27/12/94,AFC Bournemouth,Crewe,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,27/12/94,Brighton & Hove Albion,Shrewsbury,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/12/94,Chester,Brentford,1,4,A,,,,,,,,,,,,,,,,,,,,,
E2,27/12/94,Huddersfield Town,Rotherham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/12/94,Leyton Orient,Swansea City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,27/12/94,Oxford,Wycombe,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,27/12/94,Wrexham,Peterboro,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,28/12/94,Bradford,Hull City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/12/94,Cambridge,York,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/12/94,Cardiff City,Birmingham City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Birmingham City,Blackpool,7,1,H,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Brentford,Oxford,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Bristol Rvs,Chester,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Crewe,Leyton Orient,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Hull City,Brighton & Hove Albion,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Peterboro,Cambridge,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Rotherham,Cardiff City,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Stockport,Bradford,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Swansea City,Huddersfield Town,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,31/12/94,Wycombe,AFC Bournemouth,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,02/01/95,Blackpool,Peterboro,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,02/01/95,AFC Bournemouth,Swansea City,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,02/01/95,Bradford,Birmingham City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,02/01/95,Brighton & Hove Albion,Stockport,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,02/01/95,Cambridge,Hull City,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,02/01/95,Cardiff City,Brentford,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,02/01/95,Huddersfield Town,Shrewsbury,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,02/01/95,Oxford,York,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,02/01/95,Plymouth,Crewe,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,07/01/95,Bradford,AFC Bournemouth,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,07/01/95,Cardiff City,Blackpool,0,1,A,,,,,,,,,,,,,,,,,,,,,
