Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SP1,08/01/95,Racing Santander,Valencia,3,2,H
SP1,08/01/95,Sporting Gijón,Tenerife,1,1,D
SP1,14/01/95,Deportivo La Coruña,Real Madrid,0,0,D
SP1,15/01/95,Atletico Madrid,Compostela,1,1,D
SP1,15/01/95,Barcelona,Logrones,3,0,H
SP1,15/01/95,Celta Vigo,Real Betis,0,2,A
SP1,15/01/95,Oviedo,Athletic Bilbao,1,1,D
SP1,15/01/95,Sevilla FC,Real Zaragoza,2,1,H
SP1,15/01/95,Real Sociedad,Sporting Gijón,2,2,D
SP1,15/01/95,Tenerife,Racing Santander,3,0,H
SP1,15/01/95,Valencia,Espanyol,0,0,D
SP1,15/01/95,Real Valladolid,Albacete,1,1,D
SP1,21/01/95,Logrones,Deportivo La Coruña,0,1,A
SP1,22/01/95,Albacete,Barcelona,2,2,D
SP1,22/01/95,Athletic Bilbao,Real Valladolid,1,1,D
SP1,22/01/95,Compostela,Valencia,1,1,D
SP1,22/01/95,Espanyol,Tenerife,0,0,D
SP1,22/01/95,Real Madrid,Celta Vigo,4,0,H
SP1,22/01/95,Racing Santander,Real Sociedad,0,0,D
SP1,22/01/95,Sevilla FC,Real Betis,0,1,A
SP1,22/01/95,Sporting Gijón,Oviedo,1,1,D
SP1,22/01/95,Real Zaragoza,Atletico Madrid,3,1,H
SP1,28/01/95,Barcelona,Athletic Bilbao,1,0,H
SP1,29/01/95,Atletico Madrid,Sevilla FC,2,2,D
SP1,29/01/95,Real Betis,Real Madrid,0,0,D
SP1,29/01/95,Celta Vigo,Logrones,0,1,A
SP1,29/01/95,Deportivo La Coruña,Albacete,2,1,H
SP1,29/01/95,Oviedo,Racing Santander,3,1,H
SP1,29/01/95,Real Sociedad,Espanyol,2,0,H
SP1,29/01/95,Tenerife,Compostela,2,0,H
SP1,29/01/95,Valencia,Real Zaragoza,3,0,H
SP1,29/01/95,Real Valladolid,Sporting Gijón,2,0,H
SP1,04/02/95,Deportivo La Coruña,Athletic Bilbao,0,0,D
SP1,05/02/95,Barcelona,Sporting Gijón,3,1,H
SP1,05/02/95,Real Betis,Logrones,1,0,H
SP1,05/02/95,Celta Vigo,Albacete,0,0,D
SP1,05/02/95,Oviedo,Espanyol,3,0,H
SP1,05/02/95,Real Madrid,Sevilla FC,2,0,H
SP1,05/02/95,Real Sociedad,Compostela,1,1,D
SP1,05/02/95,Tenerife,Real Zaragoza,2,0,H
SP1,05/02/95,Valencia,Atletico Madrid,0,0,D
SP1,05/02/95,Real Valladolid,Racing Santander,1,1,D
SP1,11/02/95,Atletico Madrid,Tenerife,3,1,H
SP1,11/02/95,Racing Santander,Barcelona,5,0,H
SP1,12/02/95,Albacete,Real Betis,3,1,H
SP1,12/02/95,Athletic Bilbao,Celta Vigo,1,1,D
SP1,12/02/95,Compostela,Oviedo,1,1,D
