Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SP1,24/10/93,Real Zaragoza,Deportivo La Coruña,0,1,A
SP1,31/10/93,Athletic Bilbao,Real Valladolid,3,0,H
SP1,31/10/93,Atletico Madrid,Barcelona,4,3,H
SP1,31/10/93,Deportivo La Coruña,Osasuna,3,1,H
SP1,31/10/93,Lerida,Sevilla FC,0,3,A
SP1,31/10/93,Logrones,Sporting Gijón,1,2,A
SP1,31/10/93,Oviedo,Real Zaragoza,2,1,H
SP1,31/10/93,Racing Santander,Albacete,1,1,D
SP1,31/10/93,Tenerife,Real Sociedad,2,1,H
SP1,31/10/93,Valencia,Celta Vigo,3,0,H
SP1,31/10/93,Rayo Vallecano,Real Madrid,0,2,A
SP1,07/11/93,Albacete,Tenerife,2,3,A
SP1,07/11/93,Barcelona,Racing Santander,2,1,H
SP1,07/11/93,Celta Vigo,Athletic Bilbao,1,1,D
SP1,07/11/93,Osasuna,Oviedo,2,0,H
SP1,07/11/93,Real Madrid,Logrones,2,1,H
SP1,07/11/93,Sevilla FC,Rayo Vallecano,3,1,H
SP1,07/11/93,Real Sociedad,Lerida,1,3,A
SP1,07/11/93,Sporting Gijón,Valencia,2,0,H
SP1,07/11/93,Real Valladolid,Deportivo La Coruña,0,0,D
SP1,07/11/93,Real Zaragoza,Atletico Madrid,2,1,H
SP1,10/11/93,Athletic Bilbao,Deportivo La Coruña,3,1,H
SP1,10/11/93,Atletico Madrid,Osasuna,3,0,H
SP1,10/11/93,Celta Vigo,Sporting Gijón,0,2,A
SP1,10/11/93,Lerida,Albacete,0,1,A
SP1,10/11/93,Logrones,Sevilla FC,1,1,D
SP1,10/11/93,Oviedo,Real Valladolid,1,0,H
SP1,10/11/93,Racing Santander,Real Zaragoza,2,0,H
SP1,10/11/93,Tenerife,Barcelona,2,3,A
SP1,10/11/93,Valencia,Real Madrid,0,3,A
SP1,10/11/93,Rayo Vallecano,Real Sociedad,4,1,H
SP1,21/11/93,Albacete,Rayo Vallecano,1,1,D
SP1,21/11/93,Barcelona,Lerida,0,1,A
SP1,21/11/93,Deportivo La Coruña,Oviedo,4,0,H
SP1,21/11/93,Osasuna,Racing Santander,0,0,D
SP1,21/11/93,Real Madrid,Celta Vigo,2,1,H
SP1,21/11/93,Sevilla FC,Valencia,0,1,A
SP1,21/11/93,Real Sociedad,Logrones,2,2,D
SP1,21/11/93,Sporting Gijón,Athletic Bilbao,0,1,A
