Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D2,03/06/98,Energie Cottbus,Gutersloh,2,2,D,0,1,A,,,,,,,,,,,
D2,03/06/98,Dusseldorf,Leipzig,2,0,H,0,0,D,,,,,,,,,,,
D2,03/06/98,F Koln,CZ Jena,0,3,A,0,1,A,,,,,,,,,,,
D2,03/06/98,SpVgg Greuther Fürth,Unterhaching,0,0,D,0,0,D,,,,,,,,,,,
D2,03/06/98,Mainz,Uerdingen,2,1,H,0,1,A,,,,,,,,,,,
D2,03/06/98,St Pauli,Meppen,3,1,H,0,0,D,,,,,,,,,,,
D2,03/06/98,VfB Stuttgarter K,Nurnberg,1,1,D,0,1,A,,,,,,,,,,,
D2,03/06/98,Wattenscheid,SC Freiburg,1,4,A,1,2,A,,,,,,,,,,,
D2,03/06/98,Zwickau,Eintracht Frankfurt,1,1,D,1,1,D,,,,,,,,,,,
D2,07/06/98,CZ Jena,Dusseldorf,3,4,A,3,1,H,,,,,,,,,,,
D2,07/06/98,Eintracht Frankfurt,F Koln,4,2,H,0,0,D,,,,,,,,,,,
D2,07/06/98,SC Freiburg,VfB Stuttgarter K,2,1,H,2,1,H,,,,,,,,,,,
D2,07/06/98,Gutersloh,SpVgg Greuther Fürth,1,1,D,0,1,A,,,,,,,,,,,
D2,07/06/98,Leipzig,Wattenscheid,0,0,D,0,0,D,,,,,,,,,,,
D2,07/06/98,Meppen,Mainz,0,3,A,0,1,A,,,,,,,,,,,
D2,07/06/98,Nurnberg,Energie Cottbus,3,3,D,1,1,D,,,,,,,,,,,
D2,07/06/98,Uerdingen,Zwickau,2,2,D,1,0,H,,,,,,,,,,,
D2,07/06/98,Unterhaching,St Pauli,1,4,A,0,1,A,,,,,,,,,,,
