Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
D1,19/03/94,VfB Stuttgart,Borussia Monchengladbach,3,0,H,,,,,,,,,,,,,,,,,,,,,
D1,19/03/94,Wattenscheid,Werder Bremen,2,2,D,,,,,,,,,,,,,,,,,,,,,
D1,26/03/94,Borussia Dortmund,Wattenscheid,2,0,H,,,,,,,,,,,,,,,,,,,,,
D1,26/03/94,Eintracht Frankfurt,VfB Stuttgart,0,0,D,,,,,,,,,,,,,,,,,,,,,
D1,26/03/94,FC Cologne,MSV Duisburg,1,0,H,,,,,,,,,,,,,,,,,,,,,
D1,26/03/94,Hamburg SV,Bayern Munich,1,2,A,,,,,,,,,,,,,,,,,,,,,
D1,26/03/94,Kaiserslautern,Dresden,0,0,D,,,,,,,,,,,,,,,,,,,,,
D1,26/03/94,Karlsruher SC,SC Freiburg,2,1,H,,,,,,,,,,,,,,,,,,,,,
D1,26/03/94,Borussia Monchengladbach,Leipzig,6,1,H,,,,,,,,,,,,,,,,,,,,,
D1,26/03/94,Nurnberg,Bayer Leverkusen,2,3,A,,,,,,,,,,,,,,,,,,,,,
D1,26/03/94,Werder Bremen,Schalke 04,0,1,A,,,,,,,,,,,,,,,,,,,,,
D1,02/04/94,Bayern Munich,FC Cologne,1,0,H,,,,,,,,,,,,,,,,,,,,,
D1,02/04/94,Borussia Dortmund,Werder Bremen,3,2,H,,,,,,,,,,,,,,,,,,,,,
D1,02/04/94,Dresden,Nurnberg,1,1,D,,,,,,,,,,,,,,,,,,,,,
D1,02/04/94,MSV Duisburg,Borussia Monchengladbach,2,0,H,,,,,,,,,,,,,,,,,,,,,
D1,02/04/94,SC Freiburg,Schalke 04,2,3,A,,,,,,,,,,,,,,,,,,,,,
D1,02/04/94,Leipzig,Eintracht Frankfurt,1,0,H,,,,,,,,,,,,,,,,,,,,,
D1,02/04/94,Bayer Leverkusen,Karlsruher SC,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,02/04/94,VfB Stuttgart,Kaiserslautern,1,1,D,,,,,,,,,,,,,,,,,,,,,
D1,02/04/94,Wattenscheid,Hamburg SV,3,1,H,,,,,,,,,,,,,,,,,,,,,
D1,03/04/94,Bayern Munich,Nurnberg,5,0,H,,,,,,,,,,,,,,,,,,,,,
D1,06/04/94,Eintracht Frankfurt,MSV Duisburg,1,2,A,,,,,,,,,,,,,,,,,,,,,
D1,06/04/94,FC Cologne,Wattenscheid,3,2,H,,,,,,,,,,,,,,,,,,,,,
D1,06/04/94,Hamburg SV,Borussia Dortmund,0,0,D,,,,,,,,,,,,,,,,,,,,,
D1,06/04/94,Kaiserslautern,Leipzig,1,0,H,,,,,,,,,,,,,,,,,,,,,
D1,06/04/94,Karlsruher SC,Dresden,1,0,H,,,,,,,,,,,,,,,,,,,,,
