Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
D2,09/10/93,Hansa Rostock,Chemnitz,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,09/10/93,Mainz,Hertha Berlin,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,09/10/93,TSV Munich 1860,St Pauli,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,09/10/93,RW Essen,Homburg,3,3,D,,,,,,,,,,,,,,,,,,,,,
D2,09/10/93,Saarbrucken,Uerdingen,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,09/10/93,VfB Stuttgarter K,VfL Wolfsburg,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,09/10/93,TB Berlin,Mannheim,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,Chemnitz,RW Essen,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,F Koln,Saarbrucken,7,4,H,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,Hertha Berlin,Hannover,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,Homburg,VfB Stuttgarter K,3,2,H,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,Mannheim,Mainz,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,Meppen,Hansa Rostock,4,1,H,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,St Pauli,VfL Bochum,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,Uerdingen,TSV Munich 1860,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,VfL Wolfsburg,TB Berlin,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,16/10/93,Wuppertaler,CZ Jena,0,5,A,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,VfL Bochum,Uerdingen,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,CZ Jena,Hansa Rostock,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,Hannover,Mannheim,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,Mainz,VfL Wolfsburg,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,TSV Munich 1860,F Koln,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,RW Essen,Meppen,4,1,H,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,Saarbrucken,Hertha Berlin,4,2,H,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,VfB Stuttgarter K,Chemnitz,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,TB Berlin,Homburg,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,23/10/93,Wuppertaler,St Pauli,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,Chemnitz,TB Berlin,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,F Koln,VfL Bochum,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,Hansa Rostock,RW Essen,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,Hertha Berlin,TSV Munich 1860,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,Homburg,Mainz,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,Mannheim,Saarbrucken,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,Meppen,VfB Stuttgarter K,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,St Pauli,CZ Jena,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,Uerdingen,Wuppertaler,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,30/10/93,VfL Wolfsburg,Hannover,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,VfL Bochum,Hertha Berlin,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,CZ Jena,RW Essen,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,Hannover,Homburg,1,3,A,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,Mainz,Chemnitz,5,1,H,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,TSV Munich 1860,Mannheim,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,Saarbrucken,VfL Wolfsburg,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,St Pauli,Uerdingen,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,VfB Stuttgarter K,Hansa Rostock,3,2,H,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,TB Berlin,Meppen,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,06/11/93,Wuppertaler,F Koln,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,Chemnitz,Hannover,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,F Koln,St Pauli,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,Hansa Rostock,TB Berlin,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,Hertha Berlin,Wuppertaler,0,3,A,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,Homburg,Saarbrucken,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,Mannheim,VfL Bochum,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,Meppen,Mainz,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,RW Essen,VfB Stuttgarter K,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,Uerdingen,CZ Jena,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,13/11/93,VfL Wolfsburg,TSV Munich 1860,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,VfL Bochum,VfL Wolfsburg,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,Hannover,Meppen,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,Mainz,Hansa Rostock,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,TSV Munich 1860,Homburg,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,Saarbrucken,Chemnitz,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,St Pauli,Hertha Berlin,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,VfB Stuttgarter K,CZ Jena,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,TB Berlin,RW Essen,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,Uerdingen,F Koln,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,20/11/93,Wuppertaler,Mannheim,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,Chemnitz,TSV Munich 1860,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,CZ Jena,F Koln,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,Hansa Rostock,Hannover,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,Hertha Berlin,Uerdingen,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,Homburg,VfL Bochum,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,Mannheim,St Pauli,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,Meppen,Saarbrucken,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,RW Essen,Mainz,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,VfB Stuttgarter K,TB Berlin,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,27/11/93,VfL Wolfsburg,Wuppertaler,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,VfL Bochum,Chemnitz,3,2,H,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,F Koln,Hertha Berlin,1,3,A,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,Hannover,RW Essen,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,Mainz,VfB Stuttgarter K,4,0,H,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,TSV Munich 1860,Meppen,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,Saarbrucken,Hansa Rostock,4,0,H,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,St Pauli,VfL Wolfsburg,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,TB Berlin,CZ Jena,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,Uerdingen,Mannheim,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,04/12/93,Wuppertaler,Homburg,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,VfL Bochum,Meppen,4,0,H,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,F Koln,Mannheim,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,Hannover,VfB Stuttgarter K,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,Hertha Berlin,CZ Jena,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,Mainz,TB Berlin,1,4,A,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,TSV Munich 1860,Hansa Rostock,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,Saarbrucken,RW Essen,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,St Pauli,Homburg,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,Uerdingen,VfL Wolfsburg,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,19/02/94,Wuppertaler,Chemnitz,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,26/02/94,Chemnitz,St Pauli,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,26/02/94,CZ Jena,Mainz,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,26/02/94,Hansa Rostock,VfL Bochum,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,26/02/94,Homburg,Uerdingen,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,26/02/94,Mannheim,Hertha Berlin,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,26/02/94,VfB Stuttgarter K,Saarbrucken,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,26/02/94,TB Berlin,Hannover,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,VfL Bochum,RW Essen,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,F Koln,Homburg,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,Hannover,Mainz,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,Hertha Berlin,VfL Wolfsburg,4,0,H,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,Mannheim,CZ Jena,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,TSV Munich 1860,VfB Stuttgarter K,1,3,A,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,Saarbrucken,TB Berlin,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,St Pauli,Meppen,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,Uerdingen,Chemnitz,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,05/03/94,Wuppertaler,Hansa Rostock,4,1,H,,,,,,,,,,,,,,,,,,,,,
D2,12/03/94,Chemnitz,F Koln,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,12/03/94,CZ Jena,Hannover,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,12/03/94,Homburg,Hertha Berlin,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,12/03/94,Mainz,Saarbrucken,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,12/03/94,Meppen,Uerdingen,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,12/03/94,RW Essen,Wuppertaler,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,12/03/94,VfB Stuttgarter K,VfL Bochum,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,12/03/94,TB Berlin,TSV Munich 1860,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,12/03/94,VfL Wolfsburg,Mannheim,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,19/03/94,VfL Bochum,TB Berlin,5,1,H,,,,,,,,,,,,,,,,,,,,,
D2,19/03/94,F Koln,Meppen,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,19/03/94,Hertha Berlin,Chemnitz,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,19/03/94,Mannheim,Homburg,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,19/03/94,TSV Munich 1860,Mainz,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,19/03/94,Saarbrucken,Hannover,0,4,A,,,,,,,,,,,,,,,,,,,,,
D2,19/03/94,St Pauli,RW Essen,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,19/03/94,Uerdingen,Hansa Rostock,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,19/03/94,VfL Wolfsburg,CZ Jena,5,1,H,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,Chemnitz,Mannheim,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,CZ Jena,Saarbrucken,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,Hannover,TSV Munich 1860,1,4,A,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,Hansa Rostock,F Koln,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,Homburg,VfL Wolfsburg,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,Mainz,VfL Bochum,3,2,H,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,Meppen,Hertha Berlin,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,RW Essen,Uerdingen,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,VfB Stuttgarter K,St Pauli,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,26/03/94,TB Berlin,Wuppertaler,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,VfL Bochum,Hannover,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,F Koln,RW Essen,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,Hertha Berlin,Hansa Rostock,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,Homburg,CZ Jena,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,Mannheim,Meppen,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,TSV Munich 1860,Saarbrucken,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,St Pauli,TB Berlin,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,Uerdingen,VfB Stuttgarter K,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,VfL Wolfsburg,Chemnitz,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,02/04/94,Wuppertaler,Mainz,1,3,A,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,Chemnitz,Homburg,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,CZ Jena,TSV Munich 1860,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,Hannover,Wuppertaler,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,Hansa Rostock,Mannheim,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,Mainz,St Pauli,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,Meppen,VfL Wolfsburg,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,RW Essen,Hertha Berlin,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,Saarbrucken,VfL Bochum,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,VfB Stuttgarter K,F Koln,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,06/04/94,TB Berlin,Uerdingen,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,09/04/94,VfL Bochum,TSV Munich 1860,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,09/04/94,Chemnitz,CZ Jena,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,09/04/94,F Koln,TB Berlin,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,09/04/94,Hertha Berlin,VfB Stuttgarter K,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,09/04/94,Homburg,Meppen,5,0,H,,,,,,,,,,,,,,,,,,,,,
D2,09/04/94,Mannheim,RW Essen,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,09/04/94,St Pauli,Hannover,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,09/04/94,Uerdingen,Mainz,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,09/04/94,VfL Wolfsburg,Hansa Rostock,1,1,D,,,,,,,,,,,,,,,,,,,,,
